model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
gpt-4,Slogans,8,11,It’s the real thing. (1970) ,['It'],"['says', ' ""', 'Just', ' Do', ' It', '.""']","['’s', ' the', ' real', ' thing', '.', ' (']",1.0,"says ""Just Do It.""",’s the real thing. (1970) ,tensor([[0.7825]]),2,"[tensor([[0.7688]]), tensor([[0.7825]]), tensor([[0.7814]]), tensor([[0.7714]]), tensor([[0.7760]])]",0,6
gpt-3.5-turbo,Slogans,9,11,Ace is the place with the helpful hardware man. ,"['Ace', ' is']","['the', ' place', ' to', ' find', ' everything', ' you', ' need', '!']","[' the', ' place', ' with', ' the', ' helpful', ' hardware', ' man', '.']",0.875,the place to find everything you need!, the place with the helpful hardware man. ,tensor([[0.8248]]),8,"[tensor([[0.7572]]), tensor([[0.7757]]), tensor([[0.7908]]), tensor([[0.7767]]), tensor([[0.8013]]), tensor([[0.8022]]), tensor([[0.7984]]), tensor([[0.8248]])]",0,9
gpt-4-1106-preview,Slogans,9,11,Ace is the place with the helpful hardware man. ,"['Ace', ' is']","['the', ' place', ' with', ' the', ' helpful', ' hardware', ' folks', '.']","[' the', ' place', ' with', ' the', ' helpful', ' hardware', ' man', '.']",0.25,the place with the helpful hardware folks., the place with the helpful hardware man. ,tensor([[0.9560]]),7,"[tensor([[0.7572]]), tensor([[0.7757]]), tensor([[0.7908]]), tensor([[0.8102]]), tensor([[0.8165]]), tensor([[0.8991]]), tensor([[0.9560]]), tensor([[0.9547]])]",0,9
gpt-4,Slogans,9,11,Ace is the place with the helpful hardware man. ,"['Ace', ' is']","['the', ' place', ' with', ' the', ' helpful', ' hardware', ' folks', '.']","[' the', ' place', ' with', ' the', ' helpful', ' hardware', ' man', '.']",0.25,the place with the helpful hardware folks., the place with the helpful hardware man. ,tensor([[0.9560]]),7,"[tensor([[0.7572]]), tensor([[0.7757]]), tensor([[0.7908]]), tensor([[0.8102]]), tensor([[0.8165]]), tensor([[0.8991]]), tensor([[0.9560]]), tensor([[0.9547]])]",0,9
gpt-3.5-turbo,Slogans,10,7,You deserve a break today. ,"['You', ' deserve']","['the', ' best', '.']","[' a', ' break', ' today']",1.0,the best., a break today. ,tensor([[0.8058]]),3,"[tensor([[0.7912]]), tensor([[0.7839]]), tensor([[0.8058]])]",0,4
gpt-4-1106-preview,Slogans,10,7,You deserve a break today. ,"['You', ' deserve']","[' a', ' break', ' today', '.']","[' a', ' break', ' today', '.']",0.0, a break today., a break today. ,tensor([[1.]]),5,"[tensor([[0.7912]]), tensor([[0.7912]]), tensor([[0.8100]]), tensor([[0.9409]]), tensor([[1.]])]",0,5
gpt-4,Slogans,10,7,You deserve a break today. ,"['You', ' deserve']","['a', ' break', ' today', '.']","[' a', ' break', ' today', '.']",0.25,a break today., a break today. ,tensor([[1.]]),4,"[tensor([[0.7912]]), tensor([[0.8100]]), tensor([[0.9409]]), tensor([[1.]])]",0,5
gpt-3.5-turbo,Slogans,11,13,"Sometimes you feel like a nut, sometimes you don’t. ","['Sometimes', ' you', ' feel']","['like', ' a', ' nut', ',', ' sometimes', ' you', ' don', ""'t"", '.']","[' like', ' a', ' nut', ',', ' sometimes', ' you', ' don', '’t', '.']",0.2222222222222222,"like a nut, sometimes you don't."," like a nut, sometimes you don’t. ",tensor([[0.9916]]),7,"[tensor([[0.7926]]), tensor([[0.7961]]), tensor([[0.8294]]), tensor([[0.8994]]), tensor([[0.9345]]), tensor([[0.9538]]), tensor([[0.9916]])]",0,11
gpt-4-1106-preview,Slogans,11,13,"Sometimes you feel like a nut, sometimes you don’t. ","['Sometimes', ' you', ' feel']","[' like', ' a', ' nut', ',', ' sometimes', ' you', ' don', ""'t"", '.']","[' like', ' a', ' nut', ',', ' sometimes', ' you', ' don', '’t', '.']",0.1111111111111111," like a nut, sometimes you don't."," like a nut, sometimes you don’t. ",tensor([[0.9916]]),8,"[tensor([[0.7926]]), tensor([[0.7926]]), tensor([[0.7961]]), tensor([[0.8294]]), tensor([[0.8994]]), tensor([[0.9345]]), tensor([[0.9538]]), tensor([[0.9916]])]",0,11
gpt-4,Slogans,11,13,"Sometimes you feel like a nut, sometimes you don’t. ","['Sometimes', ' you', ' feel']","['like', ' a', ' nut', ',', ' sometimes', ' you', ' don', ""'t"", '.']","[' like', ' a', ' nut', ',', ' sometimes', ' you', ' don', '’t', '.']",0.2222222222222222,"like a nut, sometimes you don't."," like a nut, sometimes you don’t. ",tensor([[0.9916]]),7,"[tensor([[0.7926]]), tensor([[0.7961]]), tensor([[0.8294]]), tensor([[0.8994]]), tensor([[0.9345]]), tensor([[0.9538]]), tensor([[0.9916]])]",0,11
gpt-3.5-turbo,Slogans,12,11,I’d like to teach the world to sing… ,"['I', '’d']","['D', 'ove', ' for', ' a', ' little', ' bird', '.']","[' like', ' to', ' teach', ' the', ' world', ' to', ' sing']",1.0,Dove for a little bird., like to teach the world to sing… ,tensor([[0.7934]]),4,"[tensor([[0.7362]]), tensor([[0.7388]]), tensor([[0.7933]]), tensor([[0.7934]]), tensor([[0.7784]]), tensor([[0.7665]])]",0,8
gpt-4-1106-preview,Slogans,12,11,I’d like to teach the world to sing… ,"['I', '’d']","['I', ""'d"", ' rather', ' be', ' fishing', '.']","[' like', ' to', ' teach', ' the', ' world', ' to']",1.0,I'd rather be fishing., like to teach the world to sing… ,tensor([[0.7764]]),4,"[tensor([[0.7362]]), tensor([[0.7670]]), tensor([[0.7718]]), tensor([[0.7764]]), tensor([[0.7709]])]",0,7
gpt-4,Slogans,12,11,I’d like to teach the world to sing… ,"['I', '’d']","['rather', ' be', ' fishing', '.']","[' like', ' to', ' teach', ' the']",1.0,rather be fishing., like to teach the world to sing… ,tensor([[0.7899]]),3,"[tensor([[0.7362]]), tensor([[0.7853]]), tensor([[0.7899]]), tensor([[0.7880]])]",0,5
gpt-3.5-turbo,Slogans,13,11,I wish I were an Oscar Mayer Wiener. ,"['I', ' wish', ' I', ' were', ' an']","['O', 'scar', ' Mayer', ' wi', 'ener', '!']","[' Oscar', ' Mayer', ' Wi', 'ener', '.', ' ']",0.8333333333333334,Oscar Mayer wiener!, Oscar Mayer Wiener. ,tensor([[0.9640]]),4,"[tensor([[0.7711]]), tensor([[0.8484]]), tensor([[0.9266]]), tensor([[0.9640]])]",0,10
gpt-4-1106-preview,Slogans,13,11,I wish I were an Oscar Mayer Wiener. ,"['I', ' wish', ' I', ' were', ' an']","['O', 'scar', ' Mayer', ' Wi', 'ener']","[' Oscar', ' Mayer', ' Wi', 'ener', '.']",0.6,Oscar Mayer Wiener, Oscar Mayer Wiener. ,tensor([[0.9640]]),4,"[tensor([[0.7711]]), tensor([[0.8484]]), tensor([[0.9266]]), tensor([[0.9640]])]",0,9
gpt-4,Slogans,13,11,I wish I were an Oscar Mayer Wiener. ,"['I', ' wish', ' I', ' were', ' an']","['O', 'scar', ' Mayer', ' Wi', 'ener', '.']","[' Oscar', ' Mayer', ' Wi', 'ener', '.', ' ']",0.5,Oscar Mayer Wiener., Oscar Mayer Wiener. ,tensor([[1.]]),4,"[tensor([[0.7711]]), tensor([[0.8484]]), tensor([[0.9266]]), tensor([[1.]])]",0,10
gpt-3.5-turbo,Slogans,14,25,"Two all beef patties, special sauce, lettuce, cheese, pickles, onions, on a sesame seed bun. ","['Two', ' all']","['be', 'ef', ' patt', 'ies', ',', ' special', ' sauce', ',', ' lettuce', ',', ' cheese', ',', ' pick', 'les', ',', ' onions', ' on', ' a', ' sesame', ' seed', ' bun', '.']","[' beef', ' patt', 'ies', ',', ' special', ' sauce', ',', ' lettuce', ',', ' cheese', ',', ' pick', 'les', ',', ' onions', ',', ' on', ' a', ' sesame', ' seed', ' bun', '.']",0.13636363636363635,"beef patties, special sauce, lettuce, cheese, pickles, onions on a sesame seed bun."," beef patties, special sauce, lettuce, cheese, pickles, onions, on a sesame seed bun. ",tensor([[0.9992]]),14,"[tensor([[0.7692]]), tensor([[0.8125]]), tensor([[0.8754]]), tensor([[0.8823]]), tensor([[0.9028]]), tensor([[0.9153]]), tensor([[0.9194]]), tensor([[0.9334]]), tensor([[0.9356]]), tensor([[0.9439]]), tensor([[0.9468]]), tensor([[0.9690]]), tensor([[0.9795]]), tensor([[0.9992]])]",0,23
gpt-4-1106-preview,Slogans,14,25,"Two all beef patties, special sauce, lettuce, cheese, pickles, onions, on a sesame seed bun. ","['Two', ' all']","['-be', 'ef', ' patt', 'ies', ',', ' special', ' sauce', ',', ' lettuce', ',', ' cheese', ',', ' pick', 'les', ',', ' onions', ' on', ' a', ' sesame', ' seed', ' bun', '.']","[' beef', ' patt', 'ies', ',', ' special', ' sauce', ',', ' lettuce', ',', ' cheese', ',', ' pick', 'les', ',', ' onions', ',', ' on', ' a', ' sesame', ' seed', ' bun', '.']",0.13636363636363635,"-beef patties, special sauce, lettuce, cheese, pickles, onions on a sesame seed bun."," beef patties, special sauce, lettuce, cheese, pickles, onions, on a sesame seed bun. ",tensor([[0.9940]]),14,"[tensor([[0.7692]]), tensor([[0.8399]]), tensor([[0.8741]]), tensor([[0.8706]]), tensor([[0.8909]]), tensor([[0.9079]]), tensor([[0.9116]]), tensor([[0.9264]]), tensor([[0.9282]]), tensor([[0.9337]]), tensor([[0.9370]]), tensor([[0.9614]]), tensor([[0.9714]]), tensor([[0.9940]])]",0,23
gpt-4,Slogans,14,25,"Two all beef patties, special sauce, lettuce, cheese, pickles, onions, on a sesame seed bun. ","['Two', ' all']","['be', 'ef', ' patt', 'ies', ',', ' special', ' sauce', ',', ' lettuce', ',', ' cheese', ',', ' pick', 'les', ',', ' onions', ' on', ' a', ' sesame', ' seed', ' bun', '.']","[' beef', ' patt', 'ies', ',', ' special', ' sauce', ',', ' lettuce', ',', ' cheese', ',', ' pick', 'les', ',', ' onions', ',', ' on', ' a', ' sesame', ' seed', ' bun', '.']",0.13636363636363635,"beef patties, special sauce, lettuce, cheese, pickles, onions on a sesame seed bun."," beef patties, special sauce, lettuce, cheese, pickles, onions, on a sesame seed bun. ",tensor([[0.9992]]),14,"[tensor([[0.7692]]), tensor([[0.8125]]), tensor([[0.8754]]), tensor([[0.8823]]), tensor([[0.9028]]), tensor([[0.9153]]), tensor([[0.9194]]), tensor([[0.9334]]), tensor([[0.9356]]), tensor([[0.9439]]), tensor([[0.9468]]), tensor([[0.9690]]), tensor([[0.9795]]), tensor([[0.9992]])]",0,23
gpt-3.5-turbo,Slogans,15,7,Things go better with Coke. ,"['Things', ' go', ' better']","['with', ' Coke', '!']","[' with', ' Coke', '.']",0.6666666666666666,with Coke!, with Coke. ,tensor([[0.9379]]),3,"[tensor([[0.7929]]), tensor([[0.8434]]), tensor([[0.9379]])]",0,5
gpt-4-1106-preview,Slogans,15,7,Things go better with Coke. ,"['Things', ' go', ' better']","['with', ' Coke', '.']","[' with', ' Coke', '.']",0.3333333333333333,with Coke., with Coke. ,tensor([[1.0000]]),3,"[tensor([[0.7929]]), tensor([[0.8434]]), tensor([[1.0000]])]",0,5
gpt-4,Slogans,15,7,Things go better with Coke. ,"['Things', ' go', ' better']","['with', ' Coke', '.']","[' with', ' Coke', '.']",0.3333333333333333,with Coke., with Coke. ,tensor([[1.0000]]),3,"[tensor([[0.7929]]), tensor([[0.8434]]), tensor([[1.0000]])]",0,5
gpt-3.5-turbo,Slogans,16,19,In the valley of the jolly–ho-ho-ho!–Green Giant. ,"['In', ' the']","['world', ' today']","[' valley', ' of']",1.0,world today, valley of the jolly–ho-ho-ho!–Green Giant. ,tensor([[0.7932]]),1,"[tensor([[0.7932]]), tensor([[0.7353]]), tensor([[0.7639]])]",0,3
gpt-4-1106-preview,Slogans,16,19,In the valley of the jolly–ho-ho-ho!–Green Giant. ,"['In', ' the']","['event', ' that', ' you', ' are', ' trying', ' to', ' complete', ' a', ' well', '-known', ' slogan', ' that', ' starts', ' with', ' ""', 'In', ' the']","[' valley', ' of', ' the', ' j', 'olly', '–', 'ho', '-h', 'o', '-h', 'o', '!', '–', 'Green', ' Giant', '.', ' ']",1.0,"event that you are trying to complete a well-known slogan that starts with ""In the,"" it might be helpful to know the context or the subject matter. However, without further information, it's challenging to complete the sentence as there are many slogans,", valley of the jolly–ho-ho-ho!–Green Giant. ,tensor([[0.8145]]),16,"[tensor([[0.7932]]), tensor([[0.7486]]), tensor([[0.7842]]), tensor([[0.7795]]), tensor([[0.7862]]), tensor([[0.7810]]), tensor([[0.7819]]), tensor([[0.7818]]), tensor([[0.7808]]), tensor([[0.7945]]), tensor([[0.7880]]), tensor([[0.7882]]), tensor([[0.7927]]), tensor([[0.7870]]), tensor([[0.7860]]), tensor([[0.8145]]), tensor([[0.7993]]), tensor([[0.7802]]), tensor([[0.7840]]), tensor([[0.7824]]), tensor([[0.7779]]), tensor([[0.7757]]), tensor([[0.7788]]), tensor([[0.7803]]), tensor([[0.7805]]), tensor([[0.7769]]), tensor([[0.7671]]), tensor([[0.7835]]), tensor([[0.7778]]), tensor([[0.7663]]), tensor([[0.7714]]), tensor([[0.7816]]), tensor([[0.7751]]), tensor([[0.7708]]), tensor([[0.7692]]), tensor([[0.7697]]), tensor([[0.7731]]), tensor([[0.7665]]), tensor([[0.7692]]), tensor([[0.7689]]), tensor([[0.7676]]), tensor([[0.7678]]), tensor([[0.7702]])]",0,18
gpt-4,Slogans,16,19,In the valley of the jolly–ho-ho-ho!–Green Giant. ,"['In', ' the']","['realm', ' of', ' possibility', '.']","[' valley', ' of', ' the', ' j']",0.75,realm of possibility., valley of the jolly–ho-ho-ho!–Green Giant. ,tensor([[0.8037]]),4,"[tensor([[0.7932]]), tensor([[0.7682]]), tensor([[0.8003]]), tensor([[0.8037]])]",0,5
gpt-3.5-turbo,Slogans,17,12,There’s always room for J-E-L-L-O. ,"['There', '’s', ' always', ' room']","['for', ' improvement', '.']","[' for', ' J', '-E']",1.0,for improvement., for J-E-L-L-O. ,tensor([[0.8532]]),2,"[tensor([[0.7990]]), tensor([[0.8532]]), tensor([[0.8414]])]",0,6
gpt-4-1106-preview,Slogans,17,12,There’s always room for J-E-L-L-O. ,"['There', '’s', ' always', ' room']","['for', ' J', 'ell', '-O', '.']","[' for', ' J', '-E', '-L', '-L']",0.8,for Jell-O., for J-E-L-L-O. ,tensor([[0.9370]]),3,"[tensor([[0.7990]]), tensor([[0.8532]]), tensor([[0.9370]])]",0,8
gpt-4,Slogans,17,12,There’s always room for J-E-L-L-O. ,"['There', '’s', ' always', ' room']","['for', ' improvement', '.']","[' for', ' J', '-E']",1.0,for improvement., for J-E-L-L-O. ,tensor([[0.8532]]),2,"[tensor([[0.7990]]), tensor([[0.8532]]), tensor([[0.8414]])]",0,6
gpt-3.5-turbo,Slogans,18,16,"I’m a pepper, he’s a pepper, she’s a pepper… ","['I', '’m', ' a']","['star', '!']","[' pepper', ',']",1.0,star!," pepper, he’s a pepper, she’s a pepper… ",tensor([[0.8002]]),2,"[tensor([[0.7711]]), tensor([[0.8002]])]",0,4
gpt-4-1106-preview,Slogans,18,16,"I’m a pepper, he’s a pepper, she’s a pepper… ","['I', '’m', ' a']","['I', ""'m"", ' afraid', ' I', ' need', ' more', ' context', ' to', ' complete', ' the', ' sentence', ' accurately', '.']","[' pepper', ',', ' he', '’s', ' a', ' pepper', ',', ' she', '’s', ' a', ' pepper', '…', ' ']",1.0,"I'm afraid I need more context to complete the sentence accurately. ""I’m a"" could lead to many different endings. However, if you are referring to a well-known slogan or catchphrase, one possibility might be ""I'm a Mac"""," pepper, he’s a pepper, she’s a pepper… ",tensor([[0.8096]]),15,"[tensor([[0.7711]]), tensor([[0.7727]]), tensor([[0.7506]]), tensor([[0.7331]]), tensor([[0.7399]]), tensor([[0.7475]]), tensor([[0.7842]]), tensor([[0.7854]]), tensor([[0.7875]]), tensor([[0.7784]]), tensor([[0.7934]]), tensor([[0.7907]]), tensor([[0.7926]]), tensor([[0.8066]]), tensor([[0.8096]]), tensor([[0.8040]]), tensor([[0.8069]]), tensor([[0.8069]]), tensor([[0.8030]]), tensor([[0.7998]]), tensor([[0.8004]]), tensor([[0.7975]]), tensor([[0.7981]]), tensor([[0.7986]]), tensor([[0.7991]]), tensor([[0.7985]]), tensor([[0.7997]]), tensor([[0.8017]]), tensor([[0.8038]]), tensor([[0.8001]]), tensor([[0.8059]]), tensor([[0.7976]]), tensor([[0.7936]]), tensor([[0.7911]]), tensor([[0.7907]]), tensor([[0.7929]]), tensor([[0.7901]]), tensor([[0.7945]])]",0,15
gpt-4,Slogans,18,16,"I’m a pepper, he’s a pepper, she’s a pepper… ","['I', '’m', ' a']","['Mac', '.']","[' pepper', ',']",1.0,Mac.," pepper, he’s a pepper, she’s a pepper… ",tensor([[0.7815]]),2,"[tensor([[0.7711]]), tensor([[0.7815]])]",0,4
gpt-3.5-turbo,Slogans,19,11,"Just for the taste of it, Diet Coke. ","['Just', ' for', ' the', ' taste']","['of', ' it', '.']","[' of', ' it', ',']",0.6666666666666666,of it.," of it, Diet Coke. ",tensor([[0.8370]]),3,"[tensor([[0.7617]]), tensor([[0.7828]]), tensor([[0.8370]])]",0,6
gpt-4-1106-preview,Slogans,19,11,"Just for the taste of it, Diet Coke. ","['Just', ' for', ' the', ' taste']","['Just', ' for', ' the', ' taste', ' of', ' it', ',']","[' of', ' it', ',', ' Diet', ' Coke', '.', ' ']",1.0,"Just for the taste of it, Diet Coke!"," of it, Diet Coke. ",tensor([[0.9383]]),9,"[tensor([[0.7617]]), tensor([[0.7517]]), tensor([[0.7618]]), tensor([[0.7740]]), tensor([[0.8014]]), tensor([[0.8137]]), tensor([[0.8282]]), tensor([[0.8811]]), tensor([[0.9383]])]",0,10
