,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
1187,gpt-3.5-turbo,Harry Potter ,3539,29," four, where he sat down on the
wall next to the cat. He didn’t look at it, but after a moment he
sp","[' four', ',', ' where', ' he', ' sat']","['h', 'unched', ' over', ' a', ' small', ' ca', 'uld', 'ron', ',', ' adding', ' ingredients', ' and', ' stirring', ' the', ' mixture', ' with', ' a', ' twisted', ' wand', '.', ' The', ' room', ' was', ' dim']","[' down', ' on', ' the', '\n', 'wall', ' next', ' to', ' the', ' cat', '.', ' He', ' didn', '’t', ' look', ' at', ' it', ',', ' but', ' after', ' a', ' moment', ' he', '\n', 'sp']",1.0,"hunched over a small cauldron, adding ingredients and stirring the mixture with a twisted wand. The room was dimly lit, the air thick with the smell of potions and magic. Eyes narrowed in concentration, Severus Snape carefully measured out the"," down on the
wall next to the cat. He didn’t look at it, but after a moment he
sp",tensor([[0.8331]]),7,"[tensor([[0.7613]]), tensor([[0.8073]]), tensor([[0.8181]]), tensor([[0.8314]]), tensor([[0.8263]]), tensor([[0.8296]]), tensor([[0.8331]]), tensor([[0.8077]]), tensor([[0.8079]]), tensor([[0.8088]]), tensor([[0.8066]]), tensor([[0.8145]]), tensor([[0.8090]]), tensor([[0.8030]]), tensor([[0.8119]]), tensor([[0.7949]]), tensor([[0.7962]]), tensor([[0.8117]]), tensor([[0.8065]]), tensor([[0.8271]]), tensor([[0.8092]]), tensor([[0.8078]]), tensor([[0.8167]]), tensor([[0.8184]]), tensor([[0.8102]]), tensor([[0.8104]]), tensor([[0.8186]]), tensor([[0.8099]]), tensor([[0.8197]]), tensor([[0.8087]]), tensor([[0.8075]]), tensor([[0.8232]]), tensor([[0.8315]]), tensor([[0.8305]]), tensor([[0.8238]]), tensor([[0.8301]]), tensor([[0.8306]]), tensor([[0.8294]]), tensor([[0.8289]]), tensor([[0.8290]]), tensor([[0.8241]])]",3538,3566,0.0005005005005005005
1190,gpt-3.5-turbo,Harry Potter ,1939,36," same one; it had the same markings around its
eyes.
“Shoo!” said Mr. Dursley loudly.
 e cat didn’t move. It just gave him","[' same', ' one', ';', ' it', ' had', ' the', ' same', ' markings', ' around', ' its', '\n', 'eyes', '.\n', '“', 'Sh', 'oo', '!”', ' said']","['Ron', ',', ' waving', ' his', ' arms', ' at', ' the', ' creature', '.', ' But', ' instead', ' of', ' flying', ' away', ',', ' the', ' bird', ' h']","[' Mr', '.', ' D', 'urs', 'ley', ' loudly', '.\n', '\x03', ' e', ' cat', ' didn', '’t', ' move', '.', ' It', ' just', ' gave', ' him']",1.0,"Ron, waving his arms at the creature. But instead of flying away, the bird hopped closer towards him and let out a melodious chirp. Hermione, who had been observing the peculiar encounter, couldn't help but interrupt, ""That looks"," Mr. Dursley loudly.
 e cat didn’t move. It just gave him",tensor([[0.8426]]),22,"[tensor([[0.7635]]), tensor([[0.7891]]), tensor([[0.8132]]), tensor([[0.8143]]), tensor([[0.8081]]), tensor([[0.8058]]), tensor([[0.8032]]), tensor([[0.7940]]), tensor([[0.8144]]), tensor([[0.8321]]), tensor([[0.8327]]), tensor([[0.8400]]), tensor([[0.8326]]), tensor([[0.8321]]), tensor([[0.8377]]), tensor([[0.8366]]), tensor([[0.8376]]), tensor([[0.8336]]), tensor([[0.8378]]), tensor([[0.8265]]), tensor([[0.8295]]), tensor([[0.8426]]), tensor([[0.8309]]), tensor([[0.8380]]), tensor([[0.8283]]), tensor([[0.8295]]), tensor([[0.8232]]), tensor([[0.8252]]), tensor([[0.8247]]), tensor([[0.8267]]), tensor([[0.8226]]), tensor([[0.8238]]), tensor([[0.8204]]), tensor([[0.8168]]), tensor([[0.8141]]), tensor([[0.8103]]), tensor([[0.8177]]), tensor([[0.8143]]), tensor([[0.8108]])]",1938,1973,0.0005005005005005005
1193,gpt-3.5-turbo,Harry Potter ,199,28,", but they also had a
secret, and their greatest fear was that somebody would discover it.
 ey didn’t think they could bear","[',', ' but', ' they', ' also', ' had', ' a', '\n', 'secret', ',', ' and', ' their', ' greatest', ' fear']","['was', ' that', ' someone', ' would', ' discover', ' it', '.', ' They', ' knew', ' that', ' if', ' their', ' secret', ' were', ' to']","[' was', ' that', ' somebody', ' would', ' discover', ' it', '.\n', '\x02', ' ey', ' didn', '’t', ' think', ' they', ' could', ' bear']",0.7333333333333333,"was that someone would discover it. They knew that if their secret were to be exposed, their lives would be forever changed. The weight of this knowledge hung heavy on their shoulders, pushing them to be even more cautious and vigilant. Every day, they"," was that somebody would discover it.
 ey didn’t think they could bear",tensor([[0.9242]]),14,"[tensor([[0.7675]]), tensor([[0.8356]]), tensor([[0.8335]]), tensor([[0.8293]]), tensor([[0.8459]]), tensor([[0.9077]]), tensor([[0.9172]]), tensor([[0.9205]]), tensor([[0.9172]]), tensor([[0.9180]]), tensor([[0.9226]]), tensor([[0.9225]]), tensor([[0.9232]]), tensor([[0.9242]]), tensor([[0.9235]]), tensor([[0.9226]]), tensor([[0.9129]]), tensor([[0.9119]]), tensor([[0.9116]]), tensor([[0.9117]]), tensor([[0.9112]]), tensor([[0.8992]]), tensor([[0.8961]]), tensor([[0.8942]]), tensor([[0.9004]]), tensor([[0.8965]]), tensor([[0.8991]]), tensor([[0.8991]]), tensor([[0.9058]]), tensor([[0.9014]]), tensor([[0.8999]]), tensor([[0.9001]]), tensor([[0.9001]]), tensor([[0.9005]]), tensor([[0.9021]]), tensor([[0.9017]]), tensor([[0.9027]]), tensor([[0.9020]]), tensor([[0.9009]]), tensor([[0.9089]]), tensor([[0.9041]]), tensor([[0.9086]]), tensor([[0.9057]]), tensor([[0.9022]]), tensor([[0.8998]])]",198,225,0.0005005005005005005
1196,gpt-3.5-turbo,The Lord of the Rings,3002,37," though he only appeared in Hobbiton occasionally and never stopped long; but neither they nor any
but the oldest of their elders had seen one of his firework displays –
they","[' though', ' he', ' only', ' appeared', ' in', ' Hob', 'bit', 'on', ' occasionally', ' and', ' never', ' stopped', ' long', ';', ' but']","['when', ' he', ' did', ' visit', ',', ' his', ' presence', ' was', ' felt', ' by', ' all', '.', ' As', ' a', ' wizard', ' of', ' great', ' power', ' and', ' wisdom', ',', ' Gand']","[' neither', ' they', ' nor', ' any', '\n', 'but', ' the', ' oldest', ' of', ' their', ' elders', ' had', ' seen', ' one', ' of', ' his', ' fire', 'work', ' displays', ' –', '\n', 'they']",1.0,"when he did visit, his presence was felt by all. As a wizard of great power and wisdom, Gandalf commanded respect and awe from both the hobbits and the other inhabitants of the Shire. His tall figure, adorned with a long beard"," neither they nor any
but the oldest of their elders had seen one of his firework displays –
they",tensor([[0.8197]]),15,"[tensor([[0.7252]]), tensor([[0.7276]]), tensor([[0.7669]]), tensor([[0.7603]]), tensor([[0.7969]]), tensor([[0.7988]]), tensor([[0.8121]]), tensor([[0.8163]]), tensor([[0.8076]]), tensor([[0.8128]]), tensor([[0.7996]]), tensor([[0.8196]]), tensor([[0.8188]]), tensor([[0.8125]]), tensor([[0.8197]]), tensor([[0.8186]]), tensor([[0.8176]]), tensor([[0.8193]]), tensor([[0.8165]]), tensor([[0.7945]]), tensor([[0.7899]]), tensor([[0.7801]]), tensor([[0.7808]]), tensor([[0.7809]]), tensor([[0.7823]]), tensor([[0.7817]]), tensor([[0.7829]]), tensor([[0.7751]]), tensor([[0.7719]]), tensor([[0.7734]]), tensor([[0.7760]]), tensor([[0.7729]]), tensor([[0.7718]]), tensor([[0.7740]]), tensor([[0.7762]]), tensor([[0.7697]]), tensor([[0.7700]]), tensor([[0.7731]]), tensor([[0.7686]]), tensor([[0.7679]]), tensor([[0.7683]]), tensor([[0.7665]]), tensor([[0.7595]])]",3001,3037,0.0005005005005005005
1199,gpt-3.5-turbo,The Lord of the Rings,1621,20," without looking further for the cause of trouble. Anyway:
there was this Mr. Frodo left an","[' without', ' looking', ' further', ' for', ' the', ' cause', ' of', ' trouble', '.', ' Anyway']","[',', ' it', ' was', ' best', ' to', ' keep', ' moving', ' and', ' not', ' linger']","[':\n', 'there', ' was', ' this', ' Mr', '.', ' Fro', 'do', ' left', ' an']",0.9,", it was best to keep moving and not linger in one place for too long. Frodo knew that time was of the essence, and every day that passed brought them closer to the danger that awaited them. With each step they took, the weight",":
there was this Mr. Frodo left an",tensor([[0.8638]]),24,"[tensor([[0.7729]]), tensor([[0.8133]]), tensor([[0.8217]]), tensor([[0.8358]]), tensor([[0.7846]]), tensor([[0.7945]]), tensor([[0.8125]]), tensor([[0.7992]]), tensor([[0.8003]]), tensor([[0.7860]]), tensor([[0.7919]]), tensor([[0.7890]]), tensor([[0.8035]]), tensor([[0.8020]]), tensor([[0.7999]]), tensor([[0.7959]]), tensor([[0.7821]]), tensor([[0.8628]]), tensor([[0.8544]]), tensor([[0.8559]]), tensor([[0.8562]]), tensor([[0.8583]]), tensor([[0.8572]]), tensor([[0.8638]]), tensor([[0.8492]]), tensor([[0.8567]]), tensor([[0.8600]]), tensor([[0.8520]]), tensor([[0.8520]]), tensor([[0.8507]]), tensor([[0.8493]]), tensor([[0.8464]]), tensor([[0.8483]]), tensor([[0.8491]]), tensor([[0.8494]]), tensor([[0.8437]]), tensor([[0.8460]]), tensor([[0.8446]]), tensor([[0.8402]]), tensor([[0.8469]]), tensor([[0.8448]]), tensor([[0.8449]]), tensor([[0.8472]]), tensor([[0.8419]]), tensor([[0.8448]]), tensor([[0.8402]])]",1620,1639,0.0005005005005005005
1202,gpt-3.5-turbo,The Lord of the Rings,4514,22,"
leaves opened like a whole spring unfolding in a moment, and their
shining branches dropped glowing flowers","['\n', 'le', 'aves', ' opened', ' like']","['green', ' hands', ',', ' reaching', ' out', ' to', ' embrace', ' the', ' adventurer', ' as', ' he', ' stepped', ' deeper', ' into', ' the', ' enchant', 'ing']","[' a', ' whole', ' spring', ' unfolding', ' in', ' a', ' moment', ',', ' and', ' their', '\n', 'sh', 'ining', ' branches', ' dropped', ' glowing', ' flowers']",1.0,"green hands, reaching out to embrace the adventurer as he stepped deeper into the enchanting forest. The air was crisp and filled with the sweet scent of blooming flowers, dancing delicately on a gentle breeze. Sunlight filtered through the towering branches,"," a whole spring unfolding in a moment, and their
shining branches dropped glowing flowers",tensor([[0.8500]]),42,"[tensor([[0.7527]]), tensor([[0.7279]]), tensor([[0.7769]]), tensor([[0.7952]]), tensor([[0.7956]]), tensor([[0.7900]]), tensor([[0.8005]]), tensor([[0.7998]]), tensor([[0.8018]]), tensor([[0.7989]]), tensor([[0.7989]]), tensor([[0.8043]]), tensor([[0.8115]]), tensor([[0.8086]]), tensor([[0.8070]]), tensor([[0.8088]]), tensor([[0.8131]]), tensor([[0.8131]]), tensor([[0.8251]]), tensor([[0.8170]]), tensor([[0.8216]]), tensor([[0.8188]]), tensor([[0.8227]]), tensor([[0.8219]]), tensor([[0.8193]]), tensor([[0.8209]]), tensor([[0.8165]]), tensor([[0.8140]]), tensor([[0.8317]]), tensor([[0.8360]]), tensor([[0.8347]]), tensor([[0.8342]]), tensor([[0.8342]]), tensor([[0.8322]]), tensor([[0.8308]]), tensor([[0.8316]]), tensor([[0.8345]]), tensor([[0.8335]]), tensor([[0.8340]]), tensor([[0.8334]]), tensor([[0.8358]]), tensor([[0.8500]])]",4513,4534,0.0005005005005005005
1205,gpt-3.5-turbo,The Lord of the Rings,9377,39,"
have never been like this before. What is it all about? It is mine isn’t
it? I found it, and Gollum would have killed me, if I hadn’t","['\n', 'have', ' never', ' been', ' like', ' this', ' before', '.', ' What', ' is', ' it', ' all', ' about', '?', ' It', ' is', ' mine']","['and', ' yet', ' not', ' mine', '.', ' I', ' feel', ' as', ' if', ' I', ' am', ' being', ' pulled', ' in', ' multiple', ' directions', ',', ' torn', ' between', ' my', ' duty', ' and']","[' isn', '’t', '\n', 'it', '?', ' I', ' found', ' it', ',', ' and', ' G', 'oll', 'um', ' would', ' have', ' killed', ' me', ',', ' if', ' I', ' hadn', '’t']",0.9545454545454546,"and yet not mine. I feel as if I am being pulled in multiple directions, torn between my duty and my desires. The weight of responsibility rests heavy upon my shoulders, and I cannot help but wonder if I am truly up to the task that"," isn’t
it? I found it, and Gollum would have killed me, if I hadn’t",tensor([[0.8264]]),16,"[tensor([[0.7805]]), tensor([[0.7980]]), tensor([[0.7860]]), tensor([[0.7945]]), tensor([[0.7942]]), tensor([[0.7949]]), tensor([[0.8012]]), tensor([[0.8013]]), tensor([[0.8073]]), tensor([[0.8042]]), tensor([[0.8185]]), tensor([[0.8143]]), tensor([[0.8093]]), tensor([[0.8098]]), tensor([[0.8195]]), tensor([[0.8264]]), tensor([[0.8209]]), tensor([[0.8189]]), tensor([[0.8136]]), tensor([[0.8111]]), tensor([[0.8078]]), tensor([[0.8074]]), tensor([[0.8132]]), tensor([[0.8024]]), tensor([[0.8090]]), tensor([[0.8056]]), tensor([[0.8025]]), tensor([[0.7947]]), tensor([[0.7939]]), tensor([[0.7919]]), tensor([[0.7920]]), tensor([[0.7978]]), tensor([[0.7899]]), tensor([[0.7898]]), tensor([[0.7928]]), tensor([[0.7930]]), tensor([[0.7949]]), tensor([[0.7949]]), tensor([[0.7973]]), tensor([[0.7966]]), tensor([[0.7994]]), tensor([[0.8000]]), tensor([[0.8064]]), tensor([[0.8026]]), tensor([[0.8034]]), tensor([[0.8029]]), tensor([[0.8031]])]",9376,9414,0.0005005005005005005
1208,gpt-3.5-turbo,The Lord of the Rings,9747,27," all about, really: to give away lots of birthdaypresents, and somehow make it easier to give it away at the same
","[' all', ' about', ',', ' really', ':']","['""All', ' about', ',', ' really', ',', ' was', ' the', ' struggle', ' between', ' good', ' and', ' evil', ',', ' embodied', ' in', ' the', ' epic', ' tale', ' of', ' the', ' One', ' Ring']","[' to', ' give', ' away', ' lots', ' of', ' birthday', 'p', 'resents', ',', ' and', ' somehow', ' make', ' it', ' easier', ' to', ' give', ' it', ' away', ' at', ' the', ' same', '\n']",0.9545454545454546,"""All about, really, was the struggle between good and evil, embodied in the epic tale of the One Ring and the quest to destroy it. Yet, within this overarching narrative, Tolkien weaves a multitude of smaller stories, each with their own heroes"," to give away lots of birthdaypresents, and somehow make it easier to give it away at the same
",tensor([[0.7886]]),3,"[tensor([[0.7753]]), tensor([[0.7658]]), tensor([[0.7886]]), tensor([[0.7792]]), tensor([[0.7695]]), tensor([[0.7804]]), tensor([[0.7534]]), tensor([[0.7604]]), tensor([[0.7717]]), tensor([[0.7764]]), tensor([[0.7734]]), tensor([[0.7657]]), tensor([[0.7687]]), tensor([[0.7696]]), tensor([[0.7644]]), tensor([[0.7603]]), tensor([[0.7653]]), tensor([[0.7634]]), tensor([[0.7660]]), tensor([[0.7632]]), tensor([[0.7619]]), tensor([[0.7664]]), tensor([[0.7593]]), tensor([[0.7650]]), tensor([[0.7622]]), tensor([[0.7705]]), tensor([[0.7672]]), tensor([[0.7636]]), tensor([[0.7627]]), tensor([[0.7629]]), tensor([[0.7633]]), tensor([[0.7538]]), tensor([[0.7489]]), tensor([[0.7535]]), tensor([[0.7483]]), tensor([[0.7518]]), tensor([[0.7491]]), tensor([[0.7547]]), tensor([[0.7488]]), tensor([[0.7499]]), tensor([[0.7516]]), tensor([[0.7493]]), tensor([[0.7487]])]",9746,9772,0.0005005005005005005
1211,gpt-3.5-turbo,The Lord of the Rings,286,27,"But so far trouble had not come; and as Mr. Baggins was generous
with his money, most people were willing to","['But', ' so', ' far', ' trouble', ' had', ' not', ' come', ';', ' and', ' as', ' Mr']","['B', 'il', 'bo', ' B', 'agg', 'ins', ' stood', ' at', ' the', ' door', ' after', ' breakfast', ' smoking', ' an', ' enormous', ' long']","['.', ' B', 'agg', 'ins', ' was', ' generous', '\n', 'with', ' his', ' money', ',', ' most', ' people', ' were', ' willing', ' to']",0.9375,Bilbo Baggins stood at the door after breakfast smoking an enormous long wooden pipe that reached nearly down to his woolly toes (neatly brushed) — Gandalf came by. Gandalf! If you had heard only a quarter of,". Baggins was generous
with his money, most people were willing to",tensor([[0.8385]]),6,"[tensor([[0.7237]]), tensor([[0.7701]]), tensor([[0.8054]]), tensor([[0.8183]]), tensor([[0.8226]]), tensor([[0.8385]]), tensor([[0.8126]]), tensor([[0.8256]]), tensor([[0.8118]]), tensor([[0.8053]]), tensor([[0.8126]]), tensor([[0.8188]]), tensor([[0.8122]]), tensor([[0.8125]]), tensor([[0.8086]]), tensor([[0.8150]]), tensor([[0.8117]]), tensor([[0.8145]]), tensor([[0.8104]]), tensor([[0.8140]]), tensor([[0.8164]]), tensor([[0.8142]]), tensor([[0.8121]]), tensor([[0.8133]]), tensor([[0.8042]]), tensor([[0.8081]]), tensor([[0.8143]]), tensor([[0.8120]]), tensor([[0.8093]]), tensor([[0.8019]]), tensor([[0.8065]]), tensor([[0.8043]]), tensor([[0.8038]]), tensor([[0.8040]]), tensor([[0.8041]]), tensor([[0.8041]]), tensor([[0.8165]]), tensor([[0.8125]])]",285,311,0.0005005005005005005
1214,gpt-3.5-turbo,The Lord of the Rings,8268,27,". You’ll keep an eye on Frodo, won’t you?’
‘Yes, I will – two eyes, as often as","['.', ' You', '’ll', ' keep', ' an', ' eye', ' on', ' Fro']","['do', ' and', ' make', ' sure', ' he', ' stays', ' out', ' of', ' trouble', ',""', ' Gand', 'alf', ' instructed', ' Ar', 'ag', 'orn', '.', ' The', ' wise']","['do', ',', ' won', '’t', ' you', '?’', '\n', '‘', 'Yes', ',', ' I', ' will', ' –', ' two', ' eyes', ',', ' as', ' often', ' as']",0.9473684210526316,"do and make sure he stays out of trouble,"" Gandalf instructed Aragorn. The wise wizard, with his staff in hand, turned and strode purposefully towards the exit of the Council of Elrond, leaving Aragorn to fulfill","do, won’t you?’
‘Yes, I will – two eyes, as often as",tensor([[0.8414]]),3,"[tensor([[0.7555]]), tensor([[0.8330]]), tensor([[0.8414]]), tensor([[0.7936]]), tensor([[0.8079]]), tensor([[0.8256]]), tensor([[0.8064]]), tensor([[0.8043]]), tensor([[0.8113]]), tensor([[0.7855]]), tensor([[0.7923]]), tensor([[0.7861]]), tensor([[0.7732]]), tensor([[0.7857]]), tensor([[0.7992]]), tensor([[0.7966]]), tensor([[0.7929]]), tensor([[0.7948]]), tensor([[0.7908]]), tensor([[0.7887]]), tensor([[0.7828]]), tensor([[0.7815]]), tensor([[0.7834]]), tensor([[0.7853]]), tensor([[0.7852]]), tensor([[0.7854]]), tensor([[0.7855]]), tensor([[0.7736]]), tensor([[0.7767]]), tensor([[0.7760]]), tensor([[0.7712]]), tensor([[0.7723]]), tensor([[0.7613]]), tensor([[0.7594]]), tensor([[0.7544]]), tensor([[0.7549]]), tensor([[0.7573]])]",8267,8293,0.0005005005005005005
1217,gpt-3.5-turbo,The Lord of the Rings,5498,22," every full stop.
My dear People, began Bilbo, rising in his place. ‘Hear! Hear","[' every', ' full', ' stop', '.\n', 'My', ' dear', ' People']","['of', ' Middle', '-earth', ',\n\n', 'I', ' write', ' to', ' you', ' now', ' with', ' a', ' heavy', ' heart', ',', ' for']","[',', ' began', ' Bil', 'bo', ',', ' rising', ' in', ' his', ' place', '.', ' ‘', 'H', 'ear', '!', ' Hear']",1.0,"of Middle-earth,

I write to you now with a heavy heart, for the days ahead are filled with great peril and strife. The shadow of Sauron continues to stretch across our lands, and his armies grow stronger with each passing day. But",", began Bilbo, rising in his place. ‘Hear! Hear",tensor([[0.8558]]),17,"[tensor([[0.7422]]), tensor([[0.7810]]), tensor([[0.8302]]), tensor([[0.8294]]), tensor([[0.8314]]), tensor([[0.8275]]), tensor([[0.8378]]), tensor([[0.8356]]), tensor([[0.8361]]), tensor([[0.8498]]), tensor([[0.8520]]), tensor([[0.8547]]), tensor([[0.8520]]), tensor([[0.8486]]), tensor([[0.8531]]), tensor([[0.8529]]), tensor([[0.8558]]), tensor([[0.8538]]), tensor([[0.8545]]), tensor([[0.8470]]), tensor([[0.8460]]), tensor([[0.8356]]), tensor([[0.8390]]), tensor([[0.8406]]), tensor([[0.8398]]), tensor([[0.8400]]), tensor([[0.8455]]), tensor([[0.8407]]), tensor([[0.8436]]), tensor([[0.8435]]), tensor([[0.8399]]), tensor([[0.8365]]), tensor([[0.8367]]), tensor([[0.8353]]), tensor([[0.8378]]), tensor([[0.8483]]), tensor([[0.8478]]), tensor([[0.8429]]), tensor([[0.8461]]), tensor([[0.8461]]), tensor([[0.8372]]), tensor([[0.8415]])]",5497,5518,0.0005005005005005005
1220,gpt-3.5-turbo,The Lord of the Rings,5457,32,"E D PART Y 29
favourite drinks, and nibbling at their favourite dainties, and their
fears were forgotten. They were prepared to","['E', ' D', ' PART', ' Y', ' ', '29', '\n', 'f', 'avourite']",['characters'],[' drinks'],1.0,characters," drinks, and nibbling at their favourite dainties, and their
fears were forgotten. They were prepared to",tensor([[0.7694]]),2,"[tensor([[0.7663]]), tensor([[0.7694]])]",5456,5465,0.0005005005005005005
1223,gpt-3.5-turbo,The Lord of the Rings,4715,28," the distance, and began to glow at the
summit. It spouted green and scarlet flames. Out flew a red-gold","[' the', ' distance', ',', ' and', ' began', ' to', ' glow', ' at', ' the', '\n', 'sum', 'mit', '.']","['As', ' Fro', 'do', ' continued', ' his', ' ar', 'du', 'ous', ' journey', ' towards', ' the', ' summit', ',', ' he', ' could']","[' It', ' sp', 'outed', ' green', ' and', ' scar', 'let', ' flames', '.', ' Out', ' flew', ' a', ' red', '-g', 'old']",1.0,"As Frodo continued his arduous journey towards the summit, he could not help but be captivated by the ethereal glow emanating from afar. The luminescence, an enchanting combination of soft blues and radiant whites, danced in the", It spouted green and scarlet flames. Out flew a red-gold,tensor([[0.8215]]),26,"[tensor([[0.7649]]), tensor([[0.7783]]), tensor([[0.7747]]), tensor([[0.7914]]), tensor([[0.8089]]), tensor([[0.8136]]), tensor([[0.7946]]), tensor([[0.7951]]), tensor([[0.7982]]), tensor([[0.7944]]), tensor([[0.7956]]), tensor([[0.7951]]), tensor([[0.7853]]), tensor([[0.7891]]), tensor([[0.7953]]), tensor([[0.7981]]), tensor([[0.7948]]), tensor([[0.7931]]), tensor([[0.7947]]), tensor([[0.8018]]), tensor([[0.8094]]), tensor([[0.8081]]), tensor([[0.8084]]), tensor([[0.8135]]), tensor([[0.8119]]), tensor([[0.8215]]), tensor([[0.8136]]), tensor([[0.8056]]), tensor([[0.8036]]), tensor([[0.8041]]), tensor([[0.8006]]), tensor([[0.7960]]), tensor([[0.7980]]), tensor([[0.7985]]), tensor([[0.8088]]), tensor([[0.8043]]), tensor([[0.8020]]), tensor([[0.8090]])]",4714,4741,0.0005005005005005005
1226,gpt-3.5-turbo,The Lord of the Rings,1788,33," older, bless him! And suddenly he produces an heir, and has
all the papers made out proper. The Sackville-Bagginses won’t never","[' older', ',', ' bless', ' him', '!', ' And', ' suddenly', ' he', ' produces', ' an', ' heir']","['to', ' the', ' throne', ',', ' a', ' son', ' who', ' would', ' carry', ' on', ' the', ' legacy', ' of', ' Ar', 'ag', 'orn', '.', ' The', ' news', ' spread', ' like', ' wildfire']","[',', ' and', ' has', '\n', 'all', ' the', ' papers', ' made', ' out', ' proper', '.', ' The', ' S', 'ack', 'ville', '-B', 'agg', 'ins', 'es', ' won', '’t', ' never']",1.0,"to the throne, a son who would carry on the legacy of Aragorn. The news spread like wildfire throughout the kingdom, filling the hearts of the people with hope and joy. The future seemed brighter than ever as the once uncertain and divided realms",", and has
all the papers made out proper. The Sackville-Bagginses won’t never",tensor([[0.8106]]),18,"[tensor([[0.7696]]), tensor([[0.7531]]), tensor([[0.7824]]), tensor([[0.7781]]), tensor([[0.7859]]), tensor([[0.7709]]), tensor([[0.7660]]), tensor([[0.7783]]), tensor([[0.7831]]), tensor([[0.7869]]), tensor([[0.7904]]), tensor([[0.7890]]), tensor([[0.7859]]), tensor([[0.7970]]), tensor([[0.7965]]), tensor([[0.7937]]), tensor([[0.8091]]), tensor([[0.8106]]), tensor([[0.8070]]), tensor([[0.8049]]), tensor([[0.8030]]), tensor([[0.8093]]), tensor([[0.8064]]), tensor([[0.8023]]), tensor([[0.8057]]), tensor([[0.7987]]), tensor([[0.8007]]), tensor([[0.8042]]), tensor([[0.8024]]), tensor([[0.8033]]), tensor([[0.7991]]), tensor([[0.8070]]), tensor([[0.7982]]), tensor([[0.8075]]), tensor([[0.8001]]), tensor([[0.7961]]), tensor([[0.7909]]), tensor([[0.7991]]), tensor([[0.7952]]), tensor([[0.7942]]), tensor([[0.7991]]), tensor([[0.7996]]), tensor([[0.7961]]), tensor([[0.7966]]), tensor([[0.7979]])]",1787,1819,0.0005005005005005005
1229,gpt-3.5-turbo,The Lord of the Rings,293,23,"; and as Mr. Baggins was generous
with his money, most people were willing to forgive him his","[';', ' and', ' as', ' Mr', '.', ' B', 'agg', 'ins', ' was', ' generous', '\n']","['to', ' share', ' his', ' food', ' and', ' provisions', ',', ' the', ' weary', ' members', ' of', ' the']","['with', ' his', ' money', ',', ' most', ' people', ' were', ' willing', ' to', ' forgive', ' him', ' his']",1.0,"to share his food and provisions, the weary members of the fellowship felt a glimmer of hope amidst the darkness that surrounded them. With each passing day, their trust in Bilbo's heir grew, for he displayed not only a remarkable resilience, but","with his money, most people were willing to forgive him his",tensor([[0.8089]]),12,"[tensor([[0.7187]]), tensor([[0.7459]]), tensor([[0.7578]]), tensor([[0.7883]]), tensor([[0.7601]]), tensor([[0.7804]]), tensor([[0.7931]]), tensor([[0.8061]]), tensor([[0.7803]]), tensor([[0.7707]]), tensor([[0.8036]]), tensor([[0.8089]]), tensor([[0.7801]]), tensor([[0.7958]]), tensor([[0.7926]]), tensor([[0.7797]]), tensor([[0.7800]]), tensor([[0.7832]]), tensor([[0.7773]]), tensor([[0.7809]]), tensor([[0.7694]]), tensor([[0.7754]]), tensor([[0.7652]]), tensor([[0.7638]]), tensor([[0.7669]]), tensor([[0.7646]]), tensor([[0.7629]]), tensor([[0.7710]]), tensor([[0.7681]]), tensor([[0.7689]]), tensor([[0.7651]]), tensor([[0.7674]]), tensor([[0.7746]]), tensor([[0.7895]]), tensor([[0.7772]]), tensor([[0.7785]]), tensor([[0.7806]]), tensor([[0.7772]]), tensor([[0.7798]]), tensor([[0.7829]]), tensor([[0.7795]]), tensor([[0.7921]]), tensor([[0.7851]])]",292,314,0.0005005005005005005
