,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
830,gpt-4,Harry Potter ,1396,34," whisperers as if he wanted to say something to them, but
thought better of it.
He dashed back across the road, hurried up to his offi ce,","[' whisper', 'ers', ' as', ' if', ' he', ' wanted']","['to', ' catch', ' every', ' word', '.', ' His', ' heart', ' pounded', ' in', ' his', ' chest', ' as', ' he', ' strained', ' his', ' ears', ' desperately', '.', ' There', ' was', ' a', ' sense', ' of', ' impending', ' danger', ' in', ' the', ' air']","[' to', ' say', ' something', ' to', ' them', ',', ' but', '\n', 'thought', ' better', ' of', ' it', '.\n', 'He', ' dashed', ' back', ' across', ' the', ' road', ',', ' hurried', ' up', ' to', ' his', ' off', 'i', ' ce', ',']",1.0,"to catch every word. His heart pounded in his chest as he strained his ears desperately. There was a sense of impending danger in the air, a fear he could not explain but could only feel. The whisperers continued on, oblivious to his un"," to say something to them, but
thought better of it.
He dashed back across the road, hurried up to his offi ce,",tensor([[0.8472]]),21,"[tensor([[0.7598]]), tensor([[0.7892]]), tensor([[0.8001]]), tensor([[0.7918]]), tensor([[0.8051]]), tensor([[0.8156]]), tensor([[0.8319]]), tensor([[0.8414]]), tensor([[0.8446]]), tensor([[0.8457]]), tensor([[0.8442]]), tensor([[0.8391]]), tensor([[0.8431]]), tensor([[0.8401]]), tensor([[0.8395]]), tensor([[0.8418]]), tensor([[0.8370]]), tensor([[0.8356]]), tensor([[0.8386]]), tensor([[0.8397]]), tensor([[0.8472]]), tensor([[0.8428]]), tensor([[0.8441]]), tensor([[0.8417]]), tensor([[0.8383]]), tensor([[0.8360]]), tensor([[0.8413]]), tensor([[0.8352]]), tensor([[0.8385]]), tensor([[0.8350]]), tensor([[0.8373]]), tensor([[0.8373]]), tensor([[0.8370]]), tensor([[0.8348]]), tensor([[0.8356]]), tensor([[0.8351]]), tensor([[0.8392]]), tensor([[0.8344]]), tensor([[0.8391]]), tensor([[0.8375]]), tensor([[0.8385]]), tensor([[0.8441]]), tensor([[0.8421]]), tensor([[0.8430]]), tensor([[0.8434]])]",1395,1428,0.001001001001001001
833,gpt-4,Harry Potter ,2402,33,"
tea. It was no good. He’d have to say something to her. He cleared
his throat nervously. “Er — Petunia, dear","['\n', 'tea', '.', ' It', ' was', ' no', ' good', '.', ' He', '’d', ' have', ' to', ' say', ' something', ' to', ' her']","['.', ' Clear', 'ing', ' his', ' throat', ' nerv', 'ously', ',', ' Harry', ' caught', ' Hermione', ""'s"", ' gaze', '.', ' His', ' mind', ' was']","['.', ' He', ' cleared', '\n', 'his', ' throat', ' nerv', 'ously', '.', ' “', 'Er', ' —', ' Pet', 'un', 'ia', ',', ' dear']",0.8235294117647058,". Clearing his throat nervously, Harry caught Hermione's gaze. His mind was racing with the right words to say but all it came down to was the raw truth. He put down his tea and sighed softly, ""Hermione, there",". He cleared
his throat nervously. “Er — Petunia, dear",tensor([[0.9257]]),6,"[tensor([[0.7643]]), tensor([[0.7999]]), tensor([[0.8160]]), tensor([[0.8421]]), tensor([[0.8864]]), tensor([[0.9257]]), tensor([[0.9078]]), tensor([[0.8932]]), tensor([[0.8646]]), tensor([[0.8642]]), tensor([[0.8693]]), tensor([[0.8733]]), tensor([[0.8723]]), tensor([[0.8691]]), tensor([[0.8699]]), tensor([[0.8700]]), tensor([[0.8678]]), tensor([[0.8690]]), tensor([[0.8690]]), tensor([[0.8689]]), tensor([[0.8746]]), tensor([[0.8769]]), tensor([[0.8762]]), tensor([[0.8740]]), tensor([[0.8739]]), tensor([[0.8746]]), tensor([[0.8747]]), tensor([[0.8746]]), tensor([[0.8723]]), tensor([[0.8647]]), tensor([[0.8697]]), tensor([[0.8673]]), tensor([[0.8589]]), tensor([[0.8632]]), tensor([[0.8528]]), tensor([[0.8589]]), tensor([[0.8574]]), tensor([[0.8569]]), tensor([[0.8648]]), tensor([[0.8627]])]",2401,2433,0.001001001001001001
836,gpt-4,Harry Potter ,3612,21," was wearing square
glasses exactly the shape of the markings the cat had had around its
eyes.","[' was', ' wearing', ' square', '\n', 'g', 'lasses', ' exactly']","['like', ' the', ' ones', ' he', ' wore', ' himself', '.', ' In', ' fact', ',', ' the', ' picture', ' was', ' so']","[' the', ' shape', ' of', ' the', ' markings', ' the', ' cat', ' had', ' had', ' around', ' its', '\n', 'eyes', '.']",1.0,"like the ones he wore himself. In fact, the picture was so remarkably similar to him that he might have thought it was his own reflection. But his reflection wouldn't be wearing a bold Gryffindor scarf in simmering red and gold,"," the shape of the markings the cat had had around its
eyes.",tensor([[0.7974]]),27,"[tensor([[0.7448]]), tensor([[0.7624]]), tensor([[0.7774]]), tensor([[0.7529]]), tensor([[0.7617]]), tensor([[0.7606]]), tensor([[0.7471]]), tensor([[0.7557]]), tensor([[0.7480]]), tensor([[0.7534]]), tensor([[0.7642]]), tensor([[0.7642]]), tensor([[0.7621]]), tensor([[0.7702]]), tensor([[0.7724]]), tensor([[0.7747]]), tensor([[0.7733]]), tensor([[0.7709]]), tensor([[0.7718]]), tensor([[0.7713]]), tensor([[0.7783]]), tensor([[0.7890]]), tensor([[0.7894]]), tensor([[0.7876]]), tensor([[0.7902]]), tensor([[0.7848]]), tensor([[0.7974]]), tensor([[0.7941]]), tensor([[0.7912]]), tensor([[0.7973]]), tensor([[0.7943]]), tensor([[0.7933]]), tensor([[0.7926]]), tensor([[0.7939]]), tensor([[0.7971]]), tensor([[0.7918]]), tensor([[0.7868]]), tensor([[0.7873]]), tensor([[0.7870]]), tensor([[0.7905]]), tensor([[0.7842]]), tensor([[0.7867]])]",3611,3631,0.001001001001001001
839,gpt-4,Harry Potter ,3945,37," daylight, not even dressed in Muggle
clothes, swapping rumors.”
She threw a sharp, sideways glance at Dum ble dore here, as
though hoping he was going to","[' daylight', ',', ' not', ' even', ' dressed', ' in', ' M', 'uggle', '\n', 'clo', 'thes', ',', ' swapping']","['stories', ' about', ' their', ' recent', ' magical', ' adventures', ',', ' striking', ' fear', ' into', ' the', ' hearts', ' of', ' the', ' neighborhood', ""'s"", ' ordinary', ' folk', ' who', ' were', ' not', ' accustomed', ' to', ' such']","[' rumors', '.”\n', 'She', ' threw', ' a', ' sharp', ',', ' sideways', ' glance', ' at', ' Dum', ' ble', ' d', 'ore', ' here', ',', ' as', '\n', 'though', ' hoping', ' he', ' was', ' going', ' to']",0.9583333333333334,"stories about their recent magical adventures, striking fear into the hearts of the neighborhood's ordinary folk who were not accustomed to such strange occurrences. Harry Potter, among them, hid behind his round glasses, listening intently to their tales, preparing himself for the"," rumors.”
She threw a sharp, sideways glance at Dum ble dore here, as
though hoping he was going to",tensor([[0.8013]]),10,"[tensor([[0.7418]]), tensor([[0.7428]]), tensor([[0.7750]]), tensor([[0.7987]]), tensor([[0.7904]]), tensor([[0.7843]]), tensor([[0.7795]]), tensor([[0.7921]]), tensor([[0.7953]]), tensor([[0.8013]]), tensor([[0.8001]]), tensor([[0.7984]]), tensor([[0.7995]]), tensor([[0.7978]]), tensor([[0.7853]]), tensor([[0.7854]]), tensor([[0.7823]]), tensor([[0.7830]]), tensor([[0.7864]]), tensor([[0.7859]]), tensor([[0.7860]]), tensor([[0.7844]]), tensor([[0.7857]]), tensor([[0.7860]]), tensor([[0.7836]]), tensor([[0.7946]]), tensor([[0.7859]]), tensor([[0.7864]]), tensor([[0.7861]]), tensor([[0.7835]]), tensor([[0.7800]]), tensor([[0.7808]]), tensor([[0.7819]]), tensor([[0.7914]]), tensor([[0.7888]]), tensor([[0.7901]]), tensor([[0.7891]]), tensor([[0.7902]]), tensor([[0.7880]]), tensor([[0.7848]]), tensor([[0.7846]]), tensor([[0.7839]]), tensor([[0.7875]])]",3944,3980,0.001001001001001001
842,gpt-4,Harry Potter ,5131,22," fi nd two people who are less like us. And
they’ve got this son — I saw him kicking","[' fi', ' nd', ' two', ' people', ' who', ' are', ' less', ' like', ' us', '.', ' And']","['they', ""'ve"", ' got', ' this', ' son', '—I', ' saw', ' him', ' kicking', ' his', ' mother']","['\n', 'they', '’ve', ' got', ' this', ' son', ' —', ' I', ' saw', ' him', ' kicking']",0.5454545454545454,"they've got this son—I saw him kicking his mother all the way up the street, screaming for sweets. Harry Potter come and live here!"" It's the best place for him, said Dumbledore firmly. ""His Aunt and Uncle will be able to","
they’ve got this son — I saw him kicking",tensor([[0.9972]]),8,"[tensor([[0.7202]]), tensor([[0.7872]]), tensor([[0.7875]]), tensor([[0.8043]]), tensor([[0.9124]]), tensor([[0.9498]]), tensor([[0.9545]]), tensor([[0.9972]]), tensor([[0.9892]]), tensor([[0.9575]]), tensor([[0.9496]]), tensor([[0.9524]]), tensor([[0.9525]]), tensor([[0.9499]]), tensor([[0.9484]]), tensor([[0.9234]]), tensor([[0.9190]]), tensor([[0.9204]]), tensor([[0.9059]]), tensor([[0.9127]]), tensor([[0.8912]]), tensor([[0.8965]]), tensor([[0.8948]]), tensor([[0.8818]]), tensor([[0.8843]]), tensor([[0.8840]]), tensor([[0.8807]]), tensor([[0.8692]]), tensor([[0.8543]]), tensor([[0.8588]]), tensor([[0.8756]]), tensor([[0.8612]]), tensor([[0.8386]]), tensor([[0.8534]]), tensor([[0.8524]]), tensor([[0.8393]]), tensor([[0.8434]]), tensor([[0.8379]]), tensor([[0.8334]]), tensor([[0.8337]]), tensor([[0.8373]]), tensor([[0.8302]])]",5130,5151,0.001001001001001001
845,gpt-4,Harry Potter ,4717,39," all.  ey’re saying he tried to kill the Potters’ son, Harry.
But — he couldn’t. He couldn’t kill that little boy. No one knows
why","[' all', '.', ' ', '\x02', ' ey', '’re', ' saying', ' he', ' tried', ' to']","['kill', ' the', ' Potter', ""'s"", ' son', ',', ' Harry', '.', ' But', ' -', ' he', ' couldn', ""'t"", '.', ' He', ' couldn', ""'t"", ' kill', ' that', ' little', ' boy', '.', ' No', ' one']","[' kill', ' the', ' P', 'ott', 'ers', '’', ' son', ',', ' Harry', '.\n', 'But', ' —', ' he', ' couldn', '’t', '.', ' He', ' couldn', '’t', ' kill', ' that', ' little', ' boy', '.']",0.5,"kill the Potter's son, Harry. But - he couldn't. He couldn't kill that little boy. No one"," kill the Potters’ son, Harry.
But — he couldn’t. He couldn’t kill that little boy. No one knows
why",tensor([[0.9634]]),18,"[tensor([[0.7498]]), tensor([[0.7873]]), tensor([[0.8039]]), tensor([[0.8349]]), tensor([[0.8674]]), tensor([[0.8921]]), tensor([[0.9136]]), tensor([[0.9146]]), tensor([[0.9136]]), tensor([[0.9434]]), tensor([[0.9410]]), tensor([[0.9470]]), tensor([[0.9478]]), tensor([[0.9493]]), tensor([[0.9545]]), tensor([[0.9476]]), tensor([[0.9495]]), tensor([[0.9634]])]",4716,4749,0.001001001001001001
848,gpt-4,Harry Potter ,4473,25," waiting
on a cold, hard wall all day, for neither as a cat nor as a woman had
she fixed Dum","[' waiting', '\n', 'on', ' a', ' cold']","['stone', ' bench', ' at', ' the', ' edge', ' of', ' the', ' Forbidden', ' Forest', ',', ' Harry', ' could', ' feel', ' the', ' chill', ' in', ' his', ' bones', '.', ' Despite']","[',', ' hard', ' wall', ' all', ' day', ',', ' for', ' neither', ' as', ' a', ' cat', ' nor', ' as', ' a', ' woman', ' had', '\n', 'she', ' fixed', ' Dum']",1.0,"stone bench at the edge of the Forbidden Forest, Harry could feel the chill in his bones. Despite the dense concentration of magic around him, the night seeped into his body, chilling him to the core. He could almost touch the anticipation in",", hard wall all day, for neither as a cat nor as a woman had
she fixed Dum",tensor([[0.7753]]),20,"[tensor([[0.7679]]), tensor([[0.7228]]), tensor([[0.7433]]), tensor([[0.7505]]), tensor([[0.7526]]), tensor([[0.7639]]), tensor([[0.7591]]), tensor([[0.7576]]), tensor([[0.7652]]), tensor([[0.7601]]), tensor([[0.7616]]), tensor([[0.7689]]), tensor([[0.7652]]), tensor([[0.7682]]), tensor([[0.7651]]), tensor([[0.7636]]), tensor([[0.7675]]), tensor([[0.7690]]), tensor([[0.7696]]), tensor([[0.7753]]), tensor([[0.7670]]), tensor([[0.7639]]), tensor([[0.7680]]), tensor([[0.7619]]), tensor([[0.7604]]), tensor([[0.7591]]), tensor([[0.7566]]), tensor([[0.7608]]), tensor([[0.7614]]), tensor([[0.7584]]), tensor([[0.7578]]), tensor([[0.7634]]), tensor([[0.7572]]), tensor([[0.7564]]), tensor([[0.7536]]), tensor([[0.7562]]), tensor([[0.7635]]), tensor([[0.7570]]), tensor([[0.7558]]), tensor([[0.7580]]), tensor([[0.7583]]), tensor([[0.7558]]), tensor([[0.7558]]), tensor([[0.7544]])]",4472,4496,0.001001001001001001
851,gpt-4,Harry Potter ,2886,20,"ers
were involved, there was no reason for them to come near him and
Mrs. D","['ers', '\n', 'were', ' involved', ',', ' there', ' was', ' no', ' reason']","['for', ' anyone', ' else', ' to', ' be', ' aware', ' of', ' it', '.', ' The', ' secrecy']","[' for', ' them', ' to', ' come', ' near', ' him', ' and', '\n', 'Mrs', '.', ' D']",1.0,"for anyone else to be aware of it. The secrecy within the wizarding world was as formidable as its magic, a world unknown to the muggle population. Undeterred, Harry continued his journey, his heart full of bravery, curiosity and passion"," for them to come near him and
Mrs. D",tensor([[0.8049]]),11,"[tensor([[0.7765]]), tensor([[0.8028]]), tensor([[0.7913]]), tensor([[0.7769]]), tensor([[0.7915]]), tensor([[0.7916]]), tensor([[0.7880]]), tensor([[0.7950]]), tensor([[0.8040]]), tensor([[0.8038]]), tensor([[0.8049]]), tensor([[0.8023]]), tensor([[0.7960]]), tensor([[0.7912]]), tensor([[0.7851]]), tensor([[0.7861]]), tensor([[0.7819]]), tensor([[0.7801]]), tensor([[0.7807]]), tensor([[0.7786]]), tensor([[0.7738]]), tensor([[0.7704]]), tensor([[0.7773]]), tensor([[0.7708]]), tensor([[0.7688]]), tensor([[0.7737]]), tensor([[0.7650]]), tensor([[0.7635]]), tensor([[0.7656]]), tensor([[0.7648]]), tensor([[0.7696]]), tensor([[0.7708]]), tensor([[0.7713]]), tensor([[0.7670]]), tensor([[0.7714]]), tensor([[0.7713]]), tensor([[0.7699]]), tensor([[0.7714]]), tensor([[0.7703]]), tensor([[0.7641]]), tensor([[0.7666]])]",2885,2904,0.001001001001001001
854,gpt-4,Harry Potter ,5059,23,".  ey’re the
only family he has left now.”
“You don’t mean — you can’t mean","['.', ' ', '\x02', ' ey', '’re', ' the', '\n', 'only']","['ones', ' that', ' really', ' understand', ' -', ' about', ' Hogwarts', ',', ' about', ' the', ' magic', ' world', ',', ' about', ' everything']","[' family', ' he', ' has', ' left', ' now', '.”\n', '“You', ' don', '’t', ' mean', ' —', ' you', ' can', '’t', ' mean']",1.0,"ones that really understand - about Hogwarts, about the magic world, about everything really. Even though they aren't wizards themselves, they've supported me unconditionally. The Dursleys could never even begin to comprehend."," family he has left now.”
“You don’t mean — you can’t mean",tensor([[0.8069]]),4,"[tensor([[0.7601]]), tensor([[0.7794]]), tensor([[0.7961]]), tensor([[0.8069]]), tensor([[0.7852]]), tensor([[0.7910]]), tensor([[0.7832]]), tensor([[0.7745]]), tensor([[0.7746]]), tensor([[0.7794]]), tensor([[0.7776]]), tensor([[0.7754]]), tensor([[0.7767]]), tensor([[0.7785]]), tensor([[0.7703]]), tensor([[0.7797]]), tensor([[0.7821]]), tensor([[0.7857]]), tensor([[0.7869]]), tensor([[0.7805]]), tensor([[0.7759]]), tensor([[0.7887]]), tensor([[0.7850]]), tensor([[0.8038]]), tensor([[0.7954]]), tensor([[0.8017]]), tensor([[0.7954]]), tensor([[0.7976]]), tensor([[0.8001]]), tensor([[0.7995]]), tensor([[0.7957]]), tensor([[0.7957]]), tensor([[0.7901]])]",5058,5080,0.001001001001001001
857,gpt-4,Harry Potter ,5219,23," letter?” repeated Professor McGonagall faintly, sitting back
down on the wall. “Really, Dum","[' letter', '?”', ' repeated', ' Professor', ' McG', 'on', 'ag', 'all', ' faint', 'ly', ',']","['s', 'itting', ' back', ' down', ' on', ' the', ' chair', ' she', ' had', ' just', ' risen', ' from']","[' sitting', ' back', '\n', 'down', ' on', ' the', ' wall', '.', ' “', 'Really', ',', ' Dum']",0.8333333333333334,"sitting back down on the chair she had just risen from, as if her legs had lost their strength. Her eyes flashed behind her glasses, filled with a mixture of surprise and concern. The folded parchment fluttered softly from her hand onto the desk"," sitting back
down on the wall. “Really, Dum",tensor([[0.8923]]),6,"[tensor([[0.7665]]), tensor([[0.8365]]), tensor([[0.8758]]), tensor([[0.8661]]), tensor([[0.8819]]), tensor([[0.8923]]), tensor([[0.8716]]), tensor([[0.8740]]), tensor([[0.8617]]), tensor([[0.8671]]), tensor([[0.8450]]), tensor([[0.8473]]), tensor([[0.8593]]), tensor([[0.8648]]), tensor([[0.8654]]), tensor([[0.8618]]), tensor([[0.8604]]), tensor([[0.8530]]), tensor([[0.8526]]), tensor([[0.8362]]), tensor([[0.8492]]), tensor([[0.8559]]), tensor([[0.8472]]), tensor([[0.8509]]), tensor([[0.8504]]), tensor([[0.8427]]), tensor([[0.8483]]), tensor([[0.8484]]), tensor([[0.8491]]), tensor([[0.8413]]), tensor([[0.8459]]), tensor([[0.8378]]), tensor([[0.8396]]), tensor([[0.8229]]), tensor([[0.8364]]), tensor([[0.8333]]), tensor([[0.8308]]), tensor([[0.8285]]), tensor([[0.8290]]), tensor([[0.8303]]), tensor([[0.8296]]), tensor([[0.8261]]), tensor([[0.8269]]), tensor([[0.8281]]), tensor([[0.8224]])]",5218,5240,0.001001001001001001
860,gpt-4,Harry Potter ,1797,36,"ley around the middle and
walked off .
Mr. Dursley stood rooted to the spot. He had been hugged by a
complete stranger. He also thought he had","['ley', ' around', ' the', ' middle', ' and', '\n', 'walk', 'ed']","['t', 'owards', ' his', ' suitcase', '.', ' He', ' un', 'z', 'ipped', ' it', ' with', ' a', ' swift', ' motion', ' and', ' f', 'ished', ' out', ' his', ' wand', '.', ' There', ' was', ' a', ' sense', ' of', ' reass', 'ured']","[' off', ' .\n', 'Mr', '.', ' D', 'urs', 'ley', ' stood', ' rooted', ' to', ' the', ' spot', '.', ' He', ' had', ' been', ' hugged', ' by', ' a', '\n', 'complete', ' stranger', '.', ' He', ' also', ' thought', ' he', ' had']",1.0,"towards his suitcase. He unzipped it with a swift motion and fished out his wand. There was a sense of reassured calmness that washed over him as he held onto it, a striking contrast to the chaos and tension that spelled"," off .
Mr. Dursley stood rooted to the spot. He had been hugged by a
complete stranger. He also thought he had",tensor([[0.8312]]),22,"[tensor([[0.7519]]), tensor([[0.7558]]), tensor([[0.7797]]), tensor([[0.7726]]), tensor([[0.7862]]), tensor([[0.7968]]), tensor([[0.7942]]), tensor([[0.7943]]), tensor([[0.7987]]), tensor([[0.7947]]), tensor([[0.7990]]), tensor([[0.8012]]), tensor([[0.7973]]), tensor([[0.7987]]), tensor([[0.8006]]), tensor([[0.7827]]), tensor([[0.7925]]), tensor([[0.7996]]), tensor([[0.8012]]), tensor([[0.8168]]), tensor([[0.8122]]), tensor([[0.8312]]), tensor([[0.8232]]), tensor([[0.8196]]), tensor([[0.8217]]), tensor([[0.8217]]), tensor([[0.8218]]), tensor([[0.8183]]), tensor([[0.8190]]), tensor([[0.8232]]), tensor([[0.8220]]), tensor([[0.8146]]), tensor([[0.8218]]), tensor([[0.8168]]), tensor([[0.8165]]), tensor([[0.8167]]), tensor([[0.8169]]), tensor([[0.8034]]), tensor([[0.8059]]), tensor([[0.8037]]), tensor([[0.8036]]), tensor([[0.8019]])]",1796,1831,0.001001001001001001
863,gpt-4,Harry Potter ,3830,23," . . shooting stars. . . . Well, they’re not
completely stupid.  ey were bound","[' .', ' .', ' shooting', ' stars', '.']","['All', ' over', ' Britain', ' people', ' were', ' looking', ' up', ' and', ' witnessing', ' the', ' extraordinary', ' meteor', ' shower', ' lighting', ' up', ' the', ' night', ' sky']","[' .', ' .', ' .', ' Well', ',', ' they', '’re', ' not', '\n', 'com', 'pletely', ' stupid', '.', ' ', '\x02', ' ey', ' were', ' bound']",1.0,"All over Britain people were looking up and witnessing the extraordinary meteor shower lighting up the night sky. As they gazed upon this stunning scene, none were aware of its magical origin or the significance it held for a certain baby boy named Harry Potter."," . . . Well, they’re not
completely stupid.  ey were bound",tensor([[0.7912]]),6,"[tensor([[0.7772]]), tensor([[0.7452]]), tensor([[0.7560]]), tensor([[0.7529]]), tensor([[0.7625]]), tensor([[0.7912]]), tensor([[0.7676]]), tensor([[0.7656]]), tensor([[0.7671]]), tensor([[0.7650]]), tensor([[0.7655]]), tensor([[0.7706]]), tensor([[0.7520]]), tensor([[0.7469]]), tensor([[0.7492]]), tensor([[0.7498]]), tensor([[0.7499]]), tensor([[0.7484]]), tensor([[0.7420]]), tensor([[0.7469]]), tensor([[0.7531]]), tensor([[0.7527]]), tensor([[0.7532]]), tensor([[0.7539]]), tensor([[0.7516]]), tensor([[0.7507]]), tensor([[0.7498]]), tensor([[0.7473]]), tensor([[0.7507]]), tensor([[0.7471]]), tensor([[0.7525]]), tensor([[0.7493]]), tensor([[0.7491]]), tensor([[0.7502]]), tensor([[0.7509]]), tensor([[0.7474]]), tensor([[0.7510]]), tensor([[0.7451]]), tensor([[0.7450]]), tensor([[0.7477]]), tensor([[0.7476]]), tensor([[0.7515]]), tensor([[0.7498]]), tensor([[0.7470]]), tensor([[0.7421]]), tensor([[0.7542]])]",3829,3851,0.001001001001001001
866,gpt-4,Harry Potter ,4937,39," it.
It was a very odd watch. It had twelve hands but no numbers; instead,
little planets were moving around the edge. It must have
made sense to Dum ble dore,","[' it', '.\n', 'It', ' was', ' a', ' very']","['different', ' world', ' that', ' Harry', ' had', ' entered', '.', ' The', ' glo', 'omy', ' and', ' star', 'less', ' night', ' was', ' replaced', ' with', ' the', ' magical', ' wh', 'irling', ' snow', 'fl', 'akes', ' reflecting', ' the', ' strong', ' light', ' of', ' the', ' full', ' moon', '.']","[' odd', ' watch', '.', ' It', ' had', ' twelve', ' hands', ' but', ' no', ' numbers', ';', ' instead', ',\n', 'little', ' planets', ' were', ' moving', ' around', ' the', ' edge', '.', ' It', ' must', ' have', '\n', 'made', ' sense', ' to', ' Dum', ' ble', ' d', 'ore', ',']",0.9696969696969696,"different world that Harry had entered. The gloomy and starless night was replaced with the magical whirling snowflakes reflecting the strong light of the full moon. Trees were adorned in silver, with icicles hanging like fragile glass ornaments. The dull"," odd watch. It had twelve hands but no numbers; instead,
little planets were moving around the edge. It must have
made sense to Dum ble dore,",tensor([[0.8230]]),12,"[tensor([[0.7959]]), tensor([[0.7915]]), tensor([[0.7949]]), tensor([[0.8087]]), tensor([[0.7880]]), tensor([[0.7919]]), tensor([[0.7959]]), tensor([[0.7981]]), tensor([[0.8042]]), tensor([[0.7992]]), tensor([[0.8180]]), tensor([[0.8230]]), tensor([[0.8117]]), tensor([[0.8100]]), tensor([[0.8092]]), tensor([[0.8099]]), tensor([[0.8141]]), tensor([[0.8183]]), tensor([[0.8072]]), tensor([[0.8104]]), tensor([[0.8036]]), tensor([[0.8044]]), tensor([[0.8042]]), tensor([[0.8023]]), tensor([[0.8019]]), tensor([[0.8049]]), tensor([[0.8064]]), tensor([[0.8121]]), tensor([[0.8056]]), tensor([[0.8067]]), tensor([[0.8052]]), tensor([[0.8062]]), tensor([[0.8065]]), tensor([[0.8132]]), tensor([[0.8132]]), tensor([[0.8141]]), tensor([[0.8147]]), tensor([[0.8159]]), tensor([[0.8120]]), tensor([[0.8105]]), tensor([[0.8152]])]",4936,4974,0.001001001001001001
869,gpt-4,Harry Potter ,2049,29," and how
Dudley had learned a new word (“Won’t!”). Mr. Dursley tried to
act normally. When Dudley","[' and', ' how', '\n', 'D', 'ud', 'ley', ' had', ' learned']","['the', ' hard', ' way', ' about', ' the', ' real', ' magic', ' within', ' Harry', '.', ' His', ' bullying', ' tactics', ' had', ' resulted', ' in', ' Harry', ""'s"", ' strange', ',', ' un']","[' a', ' new', ' word', ' (“', 'Won', '’t', '!”', ').', ' Mr', '.', ' D', 'urs', 'ley', ' tried', ' to', '\n', 'act', ' normally', '.', ' When', ' Dudley']",0.9523809523809524,"the hard way about the real magic within Harry. His bullying tactics had resulted in Harry's strange, unexplainable and often terrifying retaliation. Dudley had been left with a pig's tail once, and on another occasion, a glass frame had disappeared,"," a new word (“Won’t!”). Mr. Dursley tried to
act normally. When Dudley",tensor([[0.8352]]),24,"[tensor([[0.7436]]), tensor([[0.7701]]), tensor([[0.7622]]), tensor([[0.7647]]), tensor([[0.7674]]), tensor([[0.7769]]), tensor([[0.7598]]), tensor([[0.7678]]), tensor([[0.7617]]), tensor([[0.7706]]), tensor([[0.7755]]), tensor([[0.7891]]), tensor([[0.7999]]), tensor([[0.7929]]), tensor([[0.7974]]), tensor([[0.7982]]), tensor([[0.7942]]), tensor([[0.7980]]), tensor([[0.8015]]), tensor([[0.7958]]), tensor([[0.7993]]), tensor([[0.7953]]), tensor([[0.7910]]), tensor([[0.8352]]), tensor([[0.8337]]), tensor([[0.8321]]), tensor([[0.8299]]), tensor([[0.8315]]), tensor([[0.8287]]), tensor([[0.8295]]), tensor([[0.8272]]), tensor([[0.8272]]), tensor([[0.8273]]), tensor([[0.8286]]), tensor([[0.8284]]), tensor([[0.8261]]), tensor([[0.8253]]), tensor([[0.8281]]), tensor([[0.8263]]), tensor([[0.8249]]), tensor([[0.8188]])]",2048,2076,0.001001001001001001
872,gpt-4,Harry Potter ,3736,20," parties on my way here.”
Professor McGonagall sniff ed angrily.
“Oh yes, everyone’s","[' parties', ' on', ' my', ' way', ' here', '.”\n', 'Professor', ' McG', 'on', 'ag']","['all', ""'s"", ' eyes', ' twink', 'led', ' behind', ' her', ' spect', 'acles', ' as']","['all', ' sniff', ' ed', ' angrily', '.\n', '“Oh', ' yes', ',', ' everyone', '’s']",0.9,"all's eyes twinkled behind her spectacles as she replied, ""Well, I hope they were at least celebrating your arrival, since you're always in such demand at Hogwarts."" She continued to sort through the stack of papers on her desk with an","all sniff ed angrily.
“Oh yes, everyone’s",tensor([[0.8260]]),2,"[tensor([[0.7645]]), tensor([[0.8260]]), tensor([[0.8049]]), tensor([[0.7986]]), tensor([[0.7985]]), tensor([[0.7850]]), tensor([[0.7922]]), tensor([[0.7990]]), tensor([[0.7981]]), tensor([[0.8005]]), tensor([[0.8001]]), tensor([[0.8052]]), tensor([[0.8049]]), tensor([[0.8069]]), tensor([[0.8062]]), tensor([[0.8042]]), tensor([[0.8059]]), tensor([[0.8019]]), tensor([[0.8028]]), tensor([[0.7902]]), tensor([[0.7990]]), tensor([[0.7951]]), tensor([[0.7987]]), tensor([[0.8050]]), tensor([[0.8020]]), tensor([[0.8095]]), tensor([[0.8066]]), tensor([[0.7925]]), tensor([[0.7929]]), tensor([[0.7920]]), tensor([[0.7922]]), tensor([[0.7974]]), tensor([[0.7977]]), tensor([[0.7941]]), tensor([[0.7970]]), tensor([[0.7934]]), tensor([[0.7915]]), tensor([[0.7897]]), tensor([[0.7912]]), tensor([[0.7853]]), tensor([[0.7808]]), tensor([[0.7830]])]",3735,3754,0.001001001001001001
