,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
200,gpt-4,Article II & Article III,882,34," United States, except in Cases of Impeachment.
He shall have Power, by and with the Advice and Consent of the Senate, to make Treaties, provided two","[' United', ' States', ',', ' except', ' in', ' Cases', ' of', ' Im']","['pe', 'achment', '.', ' Article', ' Three', ' of', ' the', ' Constitution', ' establishes', ' the', ' judicial', ' branch', ' of', ' the', ' federal', ' government', '.', ' This', ' includes', ' the', ' Supreme', ' Court', ' and', ' other', ' federal', ' courts']","['pe', 'achment', '.\n', 'He', ' shall', ' have', ' Power', ',', ' by', ' and', ' with', ' the', ' Advice', ' and', ' Consent', ' of', ' the', ' Senate', ',', ' to', ' make', ' Treat', 'ies', ',', ' provided', ' two']",0.9230769230769232,"peachment. Article Three of the Constitution establishes the judicial branch of the federal government. This includes the Supreme Court and other federal courts. The judicial power of these courts extends to all cases, both law and equity, arising under the Constitution, the laws","peachment.
He shall have Power, by and with the Advice and Consent of the Senate, to make Treaties, provided two",tensor([[0.8977]]),7,"[tensor([[0.7701]]), tensor([[0.8644]]), tensor([[0.8644]]), tensor([[0.8773]]), tensor([[0.8779]]), tensor([[0.8847]]), tensor([[0.8977]]), tensor([[0.8973]]), tensor([[0.8974]]), tensor([[0.8858]]), tensor([[0.8831]]), tensor([[0.8799]]), tensor([[0.8823]]), tensor([[0.8775]]), tensor([[0.8777]]), tensor([[0.8829]]), tensor([[0.8856]]), tensor([[0.8825]]), tensor([[0.8880]]), tensor([[0.8877]]), tensor([[0.8836]]), tensor([[0.8874]]), tensor([[0.8866]]), tensor([[0.8748]]), tensor([[0.8801]]), tensor([[0.8830]]), tensor([[0.8902]]), tensor([[0.8852]]), tensor([[0.8911]]), tensor([[0.8901]]), tensor([[0.8886]]), tensor([[0.8845]]), tensor([[0.8886]]), tensor([[0.8739]]), tensor([[0.8858]]), tensor([[0.8881]]), tensor([[0.8826]]), tensor([[0.8676]]), tensor([[0.8822]]), tensor([[0.8782]]), tensor([[0.8766]]), tensor([[0.8654]]), tensor([[0.8769]]), tensor([[0.8812]])]",881,914
203,gpt-4,Article II & Article III,1059,31,".
Section 3
He shall from time to time give to the Congress Information of the State of the Union, and recommend to their Consideration such Measures","['.\n', 'Section', ' ', '3', '\n', 'He', ' shall']","['from', ' time', ' to', ' time', ' give', ' to', ' the', ' Congress', ' Information', ' of', ' the', ' State', ' of', ' the', ' Union', ',', ' and', ' recommend', ' to', ' their', ' Consider', 'ation', ' such', ' Measures']","[' from', ' time', ' to', ' time', ' give', ' to', ' the', ' Congress', ' Information', ' of', ' the', ' State', ' of', ' the', ' Union', ',', ' and', ' recommend', ' to', ' their', ' Consider', 'ation', ' such', ' Measures']",0.0416666666666666,"from time to time give to the Congress Information of the State of the Union, and recommend to their Consideration such Measures as he shall judge necessary and expedient; he may, on extraordinary Occasions, convene both Houses, or either of them"," from time to time give to the Congress Information of the State of the Union, and recommend to their Consideration such Measures",tensor([[1.0000]]),23,"[tensor([[0.7317]]), tensor([[0.7630]]), tensor([[0.7873]]), tensor([[0.8127]]), tensor([[0.8131]]), tensor([[0.8242]]), tensor([[0.8408]]), tensor([[0.8552]]), tensor([[0.9122]]), tensor([[0.9320]]), tensor([[0.9370]]), tensor([[0.9427]]), tensor([[0.9448]]), tensor([[0.9540]]), tensor([[0.9576]]), tensor([[0.9700]]), tensor([[0.9757]]), tensor([[0.9861]]), tensor([[0.9855]]), tensor([[0.9885]]), tensor([[0.9932]]), tensor([[0.9957]]), tensor([[1.0000]]), tensor([[0.9983]]), tensor([[0.9969]]), tensor([[0.9932]]), tensor([[0.9811]]), tensor([[0.9785]]), tensor([[0.9781]]), tensor([[0.9698]]), tensor([[0.9740]]), tensor([[0.9694]]), tensor([[0.9683]]), tensor([[0.9629]]), tensor([[0.9599]]), tensor([[0.9566]]), tensor([[0.9558]]), tensor([[0.9527]]), tensor([[0.9540]]), tensor([[0.9520]]), tensor([[0.9539]]), tensor([[0.9530]])]",1058,1088
206,gpt-4,Article II & Article III,399,32,". In every Case, after the Choice of the President, the Person having the greatest Number of Votes of the Electors shall be the Vice President. But if","['.', ' In', ' every', ' Case', ',', ' after', ' the', ' Choice', ' of', ' the', ' President', ',', ' the', ' Person', ' having']","['the', ' greatest', ' Number', ' of', ' Votes', ' of', ' the', ' Elect', 'ors', ' shall', ' be', ' the', ' Vice', ' President', '.', ' If', ' there']","[' the', ' greatest', ' Number', ' of', ' Votes', ' of', ' the', ' Elect', 'ors', ' shall', ' be', ' the', ' Vice', ' President', '.', ' But', ' if']",0.1764705882352941,"the greatest Number of Votes of the Electors shall be the Vice President. If there should be a tie, then the Senate shall choose the Vice President. The Congress may determine the Time of choosing the Electors, and the Day when they shall give", the greatest Number of Votes of the Electors shall be the Vice President. But if,tensor([[0.9969]]),15,"[tensor([[0.7416]]), tensor([[0.7842]]), tensor([[0.7767]]), tensor([[0.8039]]), tensor([[0.8366]]), tensor([[0.8646]]), tensor([[0.8780]]), tensor([[0.8848]]), tensor([[0.9151]]), tensor([[0.9430]]), tensor([[0.9462]]), tensor([[0.9552]]), tensor([[0.9717]]), tensor([[0.9675]]), tensor([[0.9969]]), tensor([[0.9961]]), tensor([[0.9860]]), tensor([[0.9874]]), tensor([[0.9947]]), tensor([[0.9780]]), tensor([[0.9766]]), tensor([[0.9819]]), tensor([[0.9596]]), tensor([[0.9616]]), tensor([[0.9575]]), tensor([[0.9666]]), tensor([[0.9564]]), tensor([[0.9407]]), tensor([[0.9621]]), tensor([[0.9543]]), tensor([[0.9561]]), tensor([[0.9542]]), tensor([[0.9586]]), tensor([[0.9504]]), tensor([[0.9549]]), tensor([[0.9515]]), tensor([[0.9558]]), tensor([[0.9421]]), tensor([[0.9536]]), tensor([[0.9542]]), tensor([[0.9475]]), tensor([[0.9483]]), tensor([[0.9498]]), tensor([[0.9472]]), tensor([[0.9474]])]",398,429
209,gpt-4,Article II & Article III,1533,38," Regulations as the Congress shall make.
The Trial of all Crimes, except in Cases of Impeachment; shall be by Jury; and such Trial shall be held in the State where the said","[' Regulations', ' as', ' the', ' Congress', ' shall', ' make', '.\n', 'The', ' Trial', ' of', ' all']","['Cr', 'imes', ',', ' except', ' in', ' Cases', ' of', ' Im', 'pe', 'achment', ',', ' shall', ' be', ' by', ' Jury', ';', ' and', ' such', ' Trial', ' shall', ' be', ' held', ' in', ' the', ' State', ' where', ' the']","[' Crimes', ',', ' except', ' in', ' Cases', ' of', ' Im', 'pe', 'achment', ';', ' shall', ' be', ' by', ' Jury', ';', ' and', ' such', ' Trial', ' shall', ' be', ' held', ' in', ' the', ' State', ' where', ' the', ' said']",0.1481481481481481,"Crimes, except in Cases of Impeachment, shall be by Jury; and such Trial shall be held in the State where the said Crimes shall have been committed; but when not committed within any State, the Trial shall be at such Place or"," Crimes, except in Cases of Impeachment; shall be by Jury; and such Trial shall be held in the State where the said",tensor([[0.9951]]),23,"[tensor([[0.7640]]), tensor([[0.8622]]), tensor([[0.8708]]), tensor([[0.8883]]), tensor([[0.8898]]), tensor([[0.9025]]), tensor([[0.9406]]), tensor([[0.9550]]), tensor([[0.9557]]), tensor([[0.9586]]), tensor([[0.9686]]), tensor([[0.9744]]), tensor([[0.9751]]), tensor([[0.9761]]), tensor([[0.9775]]), tensor([[0.9783]]), tensor([[0.9812]]), tensor([[0.9832]]), tensor([[0.9815]]), tensor([[0.9929]]), tensor([[0.9920]]), tensor([[0.9918]]), tensor([[0.9951]]), tensor([[0.9940]]), tensor([[0.9941]]), tensor([[0.9940]]), tensor([[0.9940]]), tensor([[0.9921]]), tensor([[0.9939]]), tensor([[0.9929]]), tensor([[0.9932]]), tensor([[0.9905]]), tensor([[0.9902]]), tensor([[0.9906]]), tensor([[0.9896]]), tensor([[0.9902]]), tensor([[0.9894]]), tensor([[0.9879]]), tensor([[0.9881]]), tensor([[0.9877]]), tensor([[0.9877]]), tensor([[0.9864]]), tensor([[0.9876]])]",1532,1569
212,gpt-4,Article II & Article III,553,34," Resident within the United States.
In Case of the Removal of the President from Office, or of his Death, Resignation, or Inability to discharge the Powers and","[' Resident', ' within', ' the', ' United', ' States', '.\n', 'In', ' Case', ' of', ' the', ' Removal']","['of', ' the', ' President', ' from', ' Office', ',', ' or', ' of', ' his', ' Death', ',', ' Res', 'ign', 'ation', ',', ' or', ' In', 'ability', ' to', ' discharge', ' the', ' Powers', ' and']","[' of', ' the', ' President', ' from', ' Office', ',', ' or', ' of', ' his', ' Death', ',', ' Res', 'ign', 'ation', ',', ' or', ' In', 'ability', ' to', ' discharge', ' the', ' Powers', ' and']",0.0434782608695652,"of the President from Office, or of his Death, Resignation, or Inability to discharge the Powers and Duties of the said Office, the Same shall devolve on the Vice President, and the Congress may by Law provide for the Case"," of the President from Office, or of his Death, Resignation, or Inability to discharge the Powers and",tensor([[1.0000]]),18,"[tensor([[0.7677]]), tensor([[0.8097]]), tensor([[0.8191]]), tensor([[0.8722]]), tensor([[0.8771]]), tensor([[0.9069]]), tensor([[0.9163]]), tensor([[0.9246]]), tensor([[0.9245]]), tensor([[0.9471]]), tensor([[0.9619]]), tensor([[0.9624]]), tensor([[0.9761]]), tensor([[0.9792]]), tensor([[0.9849]]), tensor([[0.9880]]), tensor([[0.9979]]), tensor([[1.0000]]), tensor([[0.9942]]), tensor([[0.9951]]), tensor([[0.9953]]), tensor([[0.9903]]), tensor([[0.9911]]), tensor([[0.9922]]), tensor([[0.9829]]), tensor([[0.9632]]), tensor([[0.9496]]), tensor([[0.9548]]), tensor([[0.9606]]), tensor([[0.9411]]), tensor([[0.9421]]), tensor([[0.9443]]), tensor([[0.9498]]), tensor([[0.9429]]), tensor([[0.9417]]), tensor([[0.9426]]), tensor([[0.9346]]), tensor([[0.9301]]), tensor([[0.9293]]), tensor([[0.9350]]), tensor([[0.9282]])]",552,585
215,gpt-4,Article II & Article III,1596,31," Congress may by Law have directed.
Section 3
Treason against the United States, shall consist only in levying War against them, or in adher","[' Congress', ' may', ' by', ' Law', ' have', ' directed', '.\n', 'Section', ' ', '3', '\n', 'T', 'reason']","['against', ' the', ' United', ' States', ',', ' shall', ' consist', ' only', ' in', ' lev', 'ying', ' War', ' against', ' them', ',', ' or', ' in', ' adher']","[' against', ' the', ' United', ' States', ',', ' shall', ' consist', ' only', ' in', ' lev', 'ying', ' War', ' against', ' them', ',', ' or', ' in', ' adher']",0.0555555555555555,"against the United States, shall consist only in levying War against them, or in adhering to their enemies, giving them aid and comfort. No person shall be convicted of treason unless on the testimony of two witnesses to the same overt act, or"," against the United States, shall consist only in levying War against them, or in adher",tensor([[0.9953]]),16,"[tensor([[0.7535]]), tensor([[0.8109]]), tensor([[0.8460]]), tensor([[0.8365]]), tensor([[0.8989]]), tensor([[0.9189]]), tensor([[0.9158]]), tensor([[0.9395]]), tensor([[0.9479]]), tensor([[0.9608]]), tensor([[0.9773]]), tensor([[0.9865]]), tensor([[0.9860]]), tensor([[0.9925]]), tensor([[0.9927]]), tensor([[0.9953]]), tensor([[0.9941]]), tensor([[0.9930]]), tensor([[0.9857]]), tensor([[0.9842]]), tensor([[0.9861]]), tensor([[0.9745]]), tensor([[0.9743]]), tensor([[0.9585]]), tensor([[0.9662]]), tensor([[0.9588]]), tensor([[0.9628]]), tensor([[0.9616]]), tensor([[0.9557]]), tensor([[0.9557]]), tensor([[0.9451]]), tensor([[0.9459]]), tensor([[0.9434]]), tensor([[0.9444]]), tensor([[0.9365]]), tensor([[0.9376]]), tensor([[0.9356]]), tensor([[0.9303]]), tensor([[0.9321]]), tensor([[0.9323]]), tensor([[0.9314]]), tensor([[0.9311]]), tensor([[0.9234]]), tensor([[0.9285]])]",1595,1625
218,gpt-4,Article II & Article III,14,28," in a President of the United States of America.
He shall hold his Office during the Term of four Years, and, together with the Vice","[' in', ' a', ' President', ' of', ' the', ' United']","['States', ' of', ' America', '.', ' This', ' crucial', ' office', ' brings', ' with', ' it', ' specific', ' responsibilities', ',', ' including', ' being', ' the', ' Chief', ' Executive', ' Officer', ' and', ' the', ' Commander']","[' States', ' of', ' America', '.\n', 'He', ' shall', ' hold', ' his', ' Office', ' during', ' the', ' Term', ' of', ' four', ' Years', ',', ' and', ',', ' together', ' with', ' the', ' Vice']",0.8636363636363636,"States of America. This crucial office brings with it specific responsibilities, including being the Chief Executive Officer and the Commander in Chief of the Armed Forces. This individual has the power to sign or veto legislation, appoint federal executive, diplomatic, regulatory, and judicial"," States of America.
He shall hold his Office during the Term of four Years, and, together with the Vice",tensor([[0.8639]]),16,"[tensor([[0.7627]]), tensor([[0.8128]]), tensor([[0.8367]]), tensor([[0.8525]]), tensor([[0.8420]]), tensor([[0.8515]]), tensor([[0.8633]]), tensor([[0.8580]]), tensor([[0.8586]]), tensor([[0.8622]]), tensor([[0.8542]]), tensor([[0.8626]]), tensor([[0.8569]]), tensor([[0.8578]]), tensor([[0.8576]]), tensor([[0.8639]]), tensor([[0.8596]]), tensor([[0.8503]]), tensor([[0.8466]]), tensor([[0.8471]]), tensor([[0.8512]]), tensor([[0.8505]]), tensor([[0.8543]]), tensor([[0.8513]]), tensor([[0.8516]]), tensor([[0.8533]]), tensor([[0.8471]]), tensor([[0.8454]]), tensor([[0.8471]]), tensor([[0.8466]]), tensor([[0.8437]]), tensor([[0.8507]]), tensor([[0.8464]]), tensor([[0.8478]]), tensor([[0.8449]]), tensor([[0.8503]]), tensor([[0.8456]]), tensor([[0.8501]]), tensor([[0.8512]]), tensor([[0.8452]]), tensor([[0.8497]]), tensor([[0.8470]]), tensor([[0.8490]]), tensor([[0.8525]])]",13,40
221,gpt-4,Article II & Article III,35,24,", and, together with the Vice President, chosen for the same Term, be elected, as follows:
Each State shall","[',', ' and', ',', ' together', ' with']","['the', ' amendments', ',', ' they', ' establish', ' the', ' framework', ' including', ' the', ' powers', ' and', ' responsibilities', ' of', ' the', ' two', ' branches', ' of', ' the', ' federal']","[' the', ' Vice', ' President', ',', ' chosen', ' for', ' the', ' same', ' Term', ',', ' be', ' elected', ',', ' as', ' follows', ':\n', 'Each', ' State', ' shall']",0.9473684210526316,"the amendments, they establish the framework including the powers and responsibilities of the two branches of the federal government. Article Two designates the executive branch, outlining the procedures for selecting and the responsibilities of the President. It entrusts the President with the executive"," the Vice President, chosen for the same Term, be elected, as follows:
Each State shall",tensor([[0.8305]]),41,"[tensor([[0.7419]]), tensor([[0.7730]]), tensor([[0.8094]]), tensor([[0.8020]]), tensor([[0.8024]]), tensor([[0.8099]]), tensor([[0.7956]]), tensor([[0.7956]]), tensor([[0.7985]]), tensor([[0.8038]]), tensor([[0.8007]]), tensor([[0.8074]]), tensor([[0.8058]]), tensor([[0.8047]]), tensor([[0.8102]]), tensor([[0.8259]]), tensor([[0.8218]]), tensor([[0.8186]]), tensor([[0.8215]]), tensor([[0.8179]]), tensor([[0.8265]]), tensor([[0.8202]]), tensor([[0.8267]]), tensor([[0.8212]]), tensor([[0.8291]]), tensor([[0.8252]]), tensor([[0.8207]]), tensor([[0.8165]]), tensor([[0.8227]]), tensor([[0.8182]]), tensor([[0.8275]]), tensor([[0.8242]]), tensor([[0.8220]]), tensor([[0.8231]]), tensor([[0.8203]]), tensor([[0.8186]]), tensor([[0.8169]]), tensor([[0.8180]]), tensor([[0.8249]]), tensor([[0.8229]]), tensor([[0.8305]]), tensor([[0.8266]]), tensor([[0.8261]]), tensor([[0.8282]])]",34,57
224,gpt-4,Article II & Article III,875,37,"ardons for Offenses against the United States, except in Cases of Impeachment.
He shall have Power, by and with the Advice and Consent of the Senate, to make Treat","['ard', 'ons', ' for', ' Off', 'enses', ' against', ' the', ' United', ' States']","[',', ' except', ' in', ' cases', ' of', ' impeachment', '.', ' The', ' President', ' has', ' the', ' power', ' to', ' enter', ' into', ' Treat', 'ies', ',', ' provided', ' two', ' thirds', ' of', ' the', ' Senators', ' present', ' con', 'cur', ';']","[',', ' except', ' in', ' Cases', ' of', ' Im', 'pe', 'achment', '.\n', 'He', ' shall', ' have', ' Power', ',', ' by', ' and', ' with', ' the', ' Advice', ' and', ' Consent', ' of', ' the', ' Senate', ',', ' to', ' make', ' Treat']",0.7857142857142857,", except in cases of impeachment. The President has the power to enter into Treaties, provided two thirds of the Senators present concur; also he can appoint Ambassadors, other public Ministers and Consuls, Judges of the Supreme Court, and all",", except in Cases of Impeachment.
He shall have Power, by and with the Advice and Consent of the Senate, to make Treat",tensor([[0.9260]]),13,"[tensor([[0.7779]]), tensor([[0.8261]]), tensor([[0.8058]]), tensor([[0.8177]]), tensor([[0.8386]]), tensor([[0.8481]]), tensor([[0.9005]]), tensor([[0.9070]]), tensor([[0.9106]]), tensor([[0.9065]]), tensor([[0.9081]]), tensor([[0.9225]]), tensor([[0.9260]]), tensor([[0.9013]]), tensor([[0.9020]]), tensor([[0.9049]]), tensor([[0.9065]]), tensor([[0.8998]]), tensor([[0.8936]]), tensor([[0.8920]]), tensor([[0.8911]]), tensor([[0.9016]]), tensor([[0.9016]]), tensor([[0.8959]]), tensor([[0.9002]]), tensor([[0.9003]]), tensor([[0.9045]]), tensor([[0.9062]]), tensor([[0.9083]]), tensor([[0.9091]]), tensor([[0.9092]]), tensor([[0.9082]]), tensor([[0.9007]]), tensor([[0.9043]]), tensor([[0.9055]]), tensor([[0.8985]]), tensor([[0.9005]]), tensor([[0.9039]]), tensor([[0.9034]]), tensor([[0.8960]]), tensor([[0.9046]])]",874,910
227,gpt-4,Article II & Article III,244,38," be counted. The Person having the greatest Number of Votes shall be the President, if such Number be a Majority of the whole Number of Electors appointed; and if there be more than one","[' be', ' counted', '.', ' The', ' Person', ' having', ' the', ' greatest', ' Number', ' of', ' Votes', ' shall', ' be', ' the', ' President']","[',', ' if', ' such', ' number', ' be', ' a', ' majority', ' of', ' the', ' whole', ' number', ' of', ' Elect', 'ors', ' appointed', ';', ' and', ' if', ' there', ' be', ' more', ' than', ' one']","[',', ' if', ' such', ' Number', ' be', ' a', ' Majority', ' of', ' the', ' whole', ' Number', ' of', ' Elect', 'ors', ' appointed', ';', ' and', ' if', ' there', ' be', ' more', ' than', ' one']",0.1304347826086956,", if such number be a majority of the whole number of Electors appointed; and if there be more than one who have such Majority, and have an equal Number of Votes, then the House of Representatives shall immediately choose by Ballot one of them",", if such Number be a Majority of the whole Number of Electors appointed; and if there be more than one",tensor([[1.]]),22,"[tensor([[0.7517]]), tensor([[0.7934]]), tensor([[0.8341]]), tensor([[0.8225]]), tensor([[0.8532]]), tensor([[0.8599]]), tensor([[0.8665]]), tensor([[0.9215]]), tensor([[0.9162]]), tensor([[0.9141]]), tensor([[0.9162]]), tensor([[0.9198]]), tensor([[0.9222]]), tensor([[0.9703]]), tensor([[0.9893]]), tensor([[0.9934]]), tensor([[0.9939]]), tensor([[0.9957]]), tensor([[0.9962]]), tensor([[0.9968]]), tensor([[0.9982]]), tensor([[1.]]), tensor([[0.9985]]), tensor([[0.9981]]), tensor([[0.9970]]), tensor([[0.9947]]), tensor([[0.9963]]), tensor([[0.9958]]), tensor([[0.9955]]), tensor([[0.9928]]), tensor([[0.9924]]), tensor([[0.9939]]), tensor([[0.9897]]), tensor([[0.9904]]), tensor([[0.9899]]), tensor([[0.9659]]), tensor([[0.9744]]), tensor([[0.9619]]), tensor([[0.9635]]), tensor([[0.9545]]), tensor([[0.9543]]), tensor([[0.9568]]), tensor([[0.9466]]), tensor([[0.9482]]), tensor([[0.9511]]), tensor([[0.9516]])]",243,280
230,gpt-4,Article II & Article III,1453,25," a State, or the Citizens thereof, and foreign States, Citizens or Subjects.
In all Cases affecting Ambassadors, other public","[' a', ' State', ',', ' or', ' the', ' Citizens', ' thereof']","[',', ' are', ' entitled', ' to', ' all', ' Priv', 'ileges', ' and', ' Imm', 'unities', ' of', ' Citizens', ' in', ' the', ' several', ' States', '.', ' They']","[',', ' and', ' foreign', ' States', ',', ' Citizens', ' or', ' Subjects', '.\n', 'In', ' all', ' Cases', ' affecting', ' Amb', 'assadors', ',', ' other', ' public']",0.9444444444444444,", are entitled to all Privileges and Immunities of Citizens in the several States. They are also subjected to the laws and regulations of the state in which they reside. The Congress shall have power to dispose and make all necessary rules and regulations regarding the",", and foreign States, Citizens or Subjects.
In all Cases affecting Ambassadors, other public",tensor([[0.8787]]),21,"[tensor([[0.7500]]), tensor([[0.8190]]), tensor([[0.8224]]), tensor([[0.8068]]), tensor([[0.8252]]), tensor([[0.8224]]), tensor([[0.8124]]), tensor([[0.8214]]), tensor([[0.8220]]), tensor([[0.8289]]), tensor([[0.8530]]), tensor([[0.8539]]), tensor([[0.8546]]), tensor([[0.8572]]), tensor([[0.8585]]), tensor([[0.8648]]), tensor([[0.8701]]), tensor([[0.8716]]), tensor([[0.8787]]), tensor([[0.8772]]), tensor([[0.8787]]), tensor([[0.8765]]), tensor([[0.8764]]), tensor([[0.8773]]), tensor([[0.8786]]), tensor([[0.8785]]), tensor([[0.8769]]), tensor([[0.8775]]), tensor([[0.8762]]), tensor([[0.8763]]), tensor([[0.8720]]), tensor([[0.8732]]), tensor([[0.8666]]), tensor([[0.8657]]), tensor([[0.8638]]), tensor([[0.8585]]), tensor([[0.8609]]), tensor([[0.8523]]), tensor([[0.8527]]), tensor([[0.8551]]), tensor([[0.8540]]), tensor([[0.8531]]), tensor([[0.8508]]), tensor([[0.8508]]), tensor([[0.8499]]), tensor([[0.8499]]), tensor([[0.8504]])]",1452,1476
233,gpt-4,Article II & Article III,1657,33," overt Act, or on Confession in open Court.
The Congress shall have Power to declare the Punishment of Treason, but no Attainder of Treason","[' overt', ' Act', ',', ' or', ' on', ' Conf', 'ession', ' in', ' open', ' Court', '.\n', 'The', ' Congress']","['shall', ' have', ' the', ' power', ' to', ' declare', ' the', ' punishment', ' of', ' treason', ',', ' but', ' no', ' Att', 'ain', 'der', ' of', ' treason', ' shall', ' work']","[' shall', ' have', ' Power', ' to', ' declare', ' the', ' Pun', 'ishment', ' of', ' Tre', 'ason', ',', ' but', ' no', ' Att', 'ain', 'der', ' of', ' Tre', 'ason']",0.5,"shall have the power to declare the punishment of treason, but no Attainder of treason shall work corruption of blood, or forfeiture except during the life of the person attested. No person shall be convicted of treason unless on the testimony of two witnesses"," shall have Power to declare the Punishment of Treason, but no Attainder of Treason",tensor([[0.9990]]),16,"[tensor([[0.7682]]), tensor([[0.8047]]), tensor([[0.8105]]), tensor([[0.8126]]), tensor([[0.8510]]), tensor([[0.8554]]), tensor([[0.8866]]), tensor([[0.8874]]), tensor([[0.9079]]), tensor([[0.9120]]), tensor([[0.9532]]), tensor([[0.9621]]), tensor([[0.9776]]), tensor([[0.9937]]), tensor([[0.9954]]), tensor([[0.9990]]), tensor([[0.9969]]), tensor([[0.9908]]), tensor([[0.9754]]), tensor([[0.9782]]), tensor([[0.9630]]), tensor([[0.9699]]), tensor([[0.9653]]), tensor([[0.9658]]), tensor([[0.9646]]), tensor([[0.9623]]), tensor([[0.9577]]), tensor([[0.9583]]), tensor([[0.9573]]), tensor([[0.9565]]), tensor([[0.9507]]), tensor([[0.9538]]), tensor([[0.9558]]), tensor([[0.9575]]), tensor([[0.9563]]), tensor([[0.9567]]), tensor([[0.9562]]), tensor([[0.9568]]), tensor([[0.9558]]), tensor([[0.9554]]), tensor([[0.9549]]), tensor([[0.9544]]), tensor([[0.9532]]), tensor([[0.9540]]), tensor([[0.9513]])]",1656,1688
236,gpt-4,Article II & Article III,282,38," who have such Majority, and have an equal Number of Votes, then the House of Representatives shall immediately chuse by Ballot one of them for President; and if no Person have a Majority","[' who', ' have', ' such', ' Majority', ',', ' and', ' have', ' an', ' equal', ' Number', ' of', ' Votes']","[',', ' then', ' the', ' House', ' of', ' Representatives', ' shall', ' immediately', ' choose', ' by', ' ballot', ' one', ' of', ' them', ' for', ' President', '.', ' And', ' if', ' the', ' House', ' of', ' Representatives', ' shall', ' not', ' choose']","[',', ' then', ' the', ' House', ' of', ' Representatives', ' shall', ' immediately', ' ch', 'use', ' by', ' Ball', 'ot', ' one', ' of', ' them', ' for', ' President', ';', ' and', ' if', ' no', ' Person', ' have', ' a', ' Majority']",0.5,", then the House of Representatives shall immediately choose by ballot one of them for President. And if the House of Representatives shall not choose a President whenever the right of choice shall devolve upon them, before the fourth day of March next following, then the",", then the House of Representatives shall immediately chuse by Ballot one of them for President; and if no Person have a Majority",tensor([[0.9548]]),21,"[tensor([[0.7406]]), tensor([[0.7895]]), tensor([[0.8128]]), tensor([[0.8095]]), tensor([[0.8553]]), tensor([[0.8583]]), tensor([[0.8984]]), tensor([[0.9120]]), tensor([[0.9201]]), tensor([[0.9124]]), tensor([[0.9159]]), tensor([[0.9311]]), tensor([[0.9354]]), tensor([[0.9339]]), tensor([[0.9375]]), tensor([[0.9374]]), tensor([[0.9482]]), tensor([[0.9536]]), tensor([[0.9539]]), tensor([[0.9536]]), tensor([[0.9548]]), tensor([[0.9538]]), tensor([[0.9537]]), tensor([[0.9528]]), tensor([[0.9541]]), tensor([[0.9530]]), tensor([[0.9539]]), tensor([[0.9503]]), tensor([[0.9474]]), tensor([[0.9483]]), tensor([[0.9428]]), tensor([[0.9444]]), tensor([[0.9415]]), tensor([[0.9413]]), tensor([[0.9389]]), tensor([[0.9388]]), tensor([[0.9401]]), tensor([[0.9371]]), tensor([[0.9379]]), tensor([[0.9319]]), tensor([[0.9240]]), tensor([[0.9232]]), tensor([[0.9173]]), tensor([[0.9208]]), tensor([[0.9158]]), tensor([[0.9210]]), tensor([[0.9184]])]",281,318
239,gpt-4,Article II & Article III,929,37," and by and with the Advice and Consent of the Senate, shall appoint Ambassadors, other public Ministers and Consuls, Judges of the supreme Court, and all other Officers of the United","[' and', ' by', ' and', ' with', ' the', ' Advice', ' and', ' Consent', ' of', ' the', ' Senate', ',', ' shall']","['appoint', ' Amb', 'assadors', ',', ' other', ' public', ' Ministers', ' and', ' Cons', 'uls', ',', ' Judges', ' of', ' the', ' Supreme', ' Court', ',', ' and', ' all', ' other', ' Officers', ' of', ' the', ' United']","[' appoint', ' Amb', 'assadors', ',', ' other', ' public', ' Ministers', ' and', ' Cons', 'uls', ',', ' Judges', ' of', ' the', ' supreme', ' Court', ',', ' and', ' all', ' other', ' Officers', ' of', ' the', ' United']",0.0833333333333333,"appoint Ambassadors, other public Ministers and Consuls, Judges of the Supreme Court, and all other Officers of the United States, whose Appointments are not herein otherwise provided for, and which shall be established by Law. The President shall have Power to"," appoint Ambassadors, other public Ministers and Consuls, Judges of the supreme Court, and all other Officers of the United",tensor([[1.]]),20,"[tensor([[0.7702]]), tensor([[0.8549]]), tensor([[0.9090]]), tensor([[0.9104]]), tensor([[0.9162]]), tensor([[0.9212]]), tensor([[0.9343]]), tensor([[0.9518]]), tensor([[0.9587]]), tensor([[0.9589]]), tensor([[0.9621]]), tensor([[0.9648]]), tensor([[0.9743]]), tensor([[0.9736]]), tensor([[0.9854]]), tensor([[0.9864]]), tensor([[0.9895]]), tensor([[0.9889]]), tensor([[0.9887]]), tensor([[1.]]), tensor([[0.9899]]), tensor([[0.9855]]), tensor([[0.9802]]), tensor([[0.9775]]), tensor([[0.9612]]), tensor([[0.9616]]), tensor([[0.9649]]), tensor([[0.9618]]), tensor([[0.9549]]), tensor([[0.9579]]), tensor([[0.9525]]), tensor([[0.9543]]), tensor([[0.9556]]), tensor([[0.9553]]), tensor([[0.9540]]), tensor([[0.9481]]), tensor([[0.9483]]), tensor([[0.9411]]), tensor([[0.9430]]), tensor([[0.9409]]), tensor([[0.9340]]), tensor([[0.9361]])]",928,964
