,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
552,gpt-3.5-turbo,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",5616,36," trust my fastball.” A nonanswer, clearly
meant to curtail any follow-ups. It doesn’t work.
“Nothing else?” Elbow Patches asks. “I","[' trust', ' my', ' fastball', '.”', ' A', ' non', 'answer', ',', ' clearly', '\n', 'me', 'ant', ' to', ' cur', 'tail', ' any', ' follow', '-ups']","['and', ' keep', ' the', ' conversation', ' moving', ' forward', '.', ' The', ' statement', ' hung', ' in', ' the', ' air', ',', ' pregnant', ' with', ' un', 'spoken']","['.', ' It', ' doesn', '’t', ' work', '.\n', '“', 'Nothing', ' else', '?”', ' El', 'bow', ' P', 'atches', ' asks', '.', ' “', 'I']",1.0,"and keep the conversation moving forward. The statement hung in the air, pregnant with unspoken doubts and unaddressed concerns. It was a deflective tactic, a way for him to assert his expertise without actually addressing any potential weaknesses or uncertainties that linger",". It doesn’t work.
“Nothing else?” Elbow Patches asks. “I",tensor([[0.7990]]),2,"[tensor([[0.7689]]), tensor([[0.7990]]), tensor([[0.7578]]), tensor([[0.7470]]), tensor([[0.7475]]), tensor([[0.7579]]), tensor([[0.7277]]), tensor([[0.7510]]), tensor([[0.7497]]), tensor([[0.7553]]), tensor([[0.7561]]), tensor([[0.7542]]), tensor([[0.7466]]), tensor([[0.7605]]), tensor([[0.7617]]), tensor([[0.7705]]), tensor([[0.7770]]), tensor([[0.7731]]), tensor([[0.7777]]), tensor([[0.7683]]), tensor([[0.7776]]), tensor([[0.7734]]), tensor([[0.7739]]), tensor([[0.7762]]), tensor([[0.7762]]), tensor([[0.7807]]), tensor([[0.7821]]), tensor([[0.7838]]), tensor([[0.7818]]), tensor([[0.7842]]), tensor([[0.7849]]), tensor([[0.7848]]), tensor([[0.7860]]), tensor([[0.7877]]), tensor([[0.7887]]), tensor([[0.7943]]), tensor([[0.7926]]), tensor([[0.7952]]), tensor([[0.7934]]), tensor([[0.7912]]), tensor([[0.7941]]), tensor([[0.7924]]), tensor([[0.7944]])]",5615,5650,0.003003003003003003
555,gpt-3.5-turbo,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",3124,22," evening, a fine night
for baseball. When he first pitched in Oakland, Elephants
Coliseum felt","[' evening', ',', ' a', ' fine', ' night', '\n', 'for', ' baseball', '.', ' When', ' he']","['arr', 'ived', ' at', ' the', ' stadium', ',', ' he', ' could', ' hear', ' the', ' crack']","[' first', ' pitched', ' in', ' Oakland', ',', ' Ele', 'phants', '\n', 'Col', 'iseum', ' felt']",1.0,"arrived at the stadium, he could hear the crack of the bat and the roar of the crowd. The smell of freshly cut grass and hot dogs filled the air, creating a sense of nostalgia. He couldn't help but feel a surge of excitement"," first pitched in Oakland, Elephants
Coliseum felt",tensor([[0.8315]]),13,"[tensor([[0.7389]]), tensor([[0.7658]]), tensor([[0.7867]]), tensor([[0.7987]]), tensor([[0.8130]]), tensor([[0.8164]]), tensor([[0.8103]]), tensor([[0.8234]]), tensor([[0.8260]]), tensor([[0.8258]]), tensor([[0.8278]]), tensor([[0.8270]]), tensor([[0.8315]]), tensor([[0.8259]]), tensor([[0.8303]]), tensor([[0.8283]]), tensor([[0.8267]]), tensor([[0.8268]]), tensor([[0.8115]]), tensor([[0.8190]]), tensor([[0.8242]]), tensor([[0.8203]]), tensor([[0.8250]]), tensor([[0.8244]]), tensor([[0.8167]]), tensor([[0.8141]]), tensor([[0.8148]]), tensor([[0.8185]]), tensor([[0.8149]]), tensor([[0.8132]]), tensor([[0.8097]]), tensor([[0.8123]]), tensor([[0.8117]]), tensor([[0.8141]]), tensor([[0.8134]]), tensor([[0.8126]]), tensor([[0.8164]]), tensor([[0.8148]]), tensor([[0.8153]]), tensor([[0.8147]]), tensor([[0.8195]]), tensor([[0.8187]]), tensor([[0.8160]]), tensor([[0.8157]]), tensor([[0.8136]])]",3123,3144,0.003003003003003003
558,gpt-3.5-turbo,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",4417,40," yet. A single jersey
hangs in his stall, game-used, sleeves decorated with smudges of
dirt. And Giordano is standing there, whipping a pair of balled","[' yet', '.', ' A', ' single', ' jersey', '\n', 'hang', 's', ' in', ' his', ' stall', ',', ' game']","['w', 'orn', ' and', ' sweat', '-st', 'ained', '.', ' The', ' faded', ' numbers', ' on', ' the', ' back', ' tell', ' his', ' story', ',', ' a', ' testament', ' to', ' the', ' countless', ' battles', ' fought', ' on', ' the', ' ice']","['-used', ',', ' sleeves', ' decorated', ' with', ' sm', 'ud', 'ges', ' of', '\n', 'd', 'irt', '.', ' And', ' Gi', 'ord', 'ano', ' is', ' standing', ' there', ',', ' whipping', ' a', ' pair', ' of', ' b', 'alled']",1.0,"worn and sweat-stained. The faded numbers on the back tell his story, a testament to the countless battles fought on the ice. Each tear and fray represents a moment of determination, a symbol of his unyielding dedication to the game.","-used, sleeves decorated with smudges of
dirt. And Giordano is standing there, whipping a pair of balled",tensor([[0.8197]]),5,"[tensor([[0.7716]]), tensor([[0.7807]]), tensor([[0.8015]]), tensor([[0.8127]]), tensor([[0.8197]]), tensor([[0.8018]]), tensor([[0.8017]]), tensor([[0.8024]]), tensor([[0.8061]]), tensor([[0.8078]]), tensor([[0.8087]]), tensor([[0.8098]]), tensor([[0.8075]]), tensor([[0.8104]]), tensor([[0.8123]]), tensor([[0.8114]]), tensor([[0.8096]]), tensor([[0.8079]]), tensor([[0.8084]]), tensor([[0.8065]]), tensor([[0.8059]]), tensor([[0.8045]]), tensor([[0.8005]]), tensor([[0.8049]]), tensor([[0.8020]]), tensor([[0.8010]]), tensor([[0.8027]]), tensor([[0.8021]]), tensor([[0.7994]]), tensor([[0.8049]]), tensor([[0.8011]]), tensor([[0.8052]]), tensor([[0.8050]]), tensor([[0.8028]]), tensor([[0.8005]]), tensor([[0.8001]]), tensor([[0.8056]]), tensor([[0.8026]]), tensor([[0.8000]]), tensor([[0.7996]]), tensor([[0.8077]])]",4416,4455,0.003003003003003003
561,gpt-3.5-turbo,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",3356,27,"the night before, too intimidated to even whiff at it. Charlie
doesn’t say anything in response, long enough that Gordon says","['the', ' night', ' before', ',', ' too', ' intimidated', ' to', ' even', ' wh', 'iff', ' at', ' it', '.']","['As', ' the', ' sun', ' began', ' to', ' rise', ',', ' casting', ' a', ' soft', ' golden', ' glow', ' over', ' the']","[' Charlie', '\n', 'doesn', '’t', ' say', ' anything', ' in', ' response', ',', ' long', ' enough', ' that', ' Gordon', ' says']",1.0,"As the sun began to rise, casting a soft golden glow over the landscape, I found myself strangely drawn to the challenge that lay before me. The crackling energy in the air fueled my determination, and I resolved to confront the fire head-on."," Charlie
doesn’t say anything in response, long enough that Gordon says",tensor([[0.7580]]),3,"[tensor([[0.7553]]), tensor([[0.7446]]), tensor([[0.7580]]), tensor([[0.7475]]), tensor([[0.7232]]), tensor([[0.7251]]), tensor([[0.7206]]), tensor([[0.7255]]), tensor([[0.7390]]), tensor([[0.7464]]), tensor([[0.7429]]), tensor([[0.7313]]), tensor([[0.7295]]), tensor([[0.7273]]), tensor([[0.7154]]), tensor([[0.7231]]), tensor([[0.7187]]), tensor([[0.7198]]), tensor([[0.7348]]), tensor([[0.7267]]), tensor([[0.7225]]), tensor([[0.7194]]), tensor([[0.7324]]), tensor([[0.7296]]), tensor([[0.7351]]), tensor([[0.7322]]), tensor([[0.7205]]), tensor([[0.7291]]), tensor([[0.7336]]), tensor([[0.7394]]), tensor([[0.7343]]), tensor([[0.7345]]), tensor([[0.7343]]), tensor([[0.7334]]), tensor([[0.7299]]), tensor([[0.7299]]), tensor([[0.7303]]), tensor([[0.7313]]), tensor([[0.7408]]), tensor([[0.7369]]), tensor([[0.7429]]), tensor([[0.7396]]), tensor([[0.7424]]), tensor([[0.7389]])]",3355,3381,0.003003003003003003
564,gpt-3.5-turbo,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",4972,31," meant the other ones.”
“You be sure to say that nice and loud when the reporters
come in.” He gives a low conspiratorial whistle.
Charlie laughs","[' meant', ' the', ' other', ' ones', '.”\n', '“You', ' be', ' sure']","['to', ' keep', ' an', ' eye', ' on', ' them', ',”', ' Randy', ' said', ' with', ' a', ' w', 'ry', ' smile', '.', ' He', ' p', 'atted', ' his', ' friend', ' on', ' the', ' back']","[' to', ' say', ' that', ' nice', ' and', ' loud', ' when', ' the', ' reporters', '\n', 'come', ' in', '.”', ' He', ' gives', ' a', ' low', ' conspir', 'atorial', ' whistle', '.\n', 'Charlie', ' laughs']",1.0,"to keep an eye on them,” Randy said with a wry smile. He patted his friend on the back and turned towards the group of firefighters huddled around the fire engine. Matt watched him go, feeling a mixture of gratitude and apprehension"," to say that nice and loud when the reporters
come in.” He gives a low conspiratorial whistle.
Charlie laughs",tensor([[0.8246]]),14,"[tensor([[0.7737]]), tensor([[0.7804]]), tensor([[0.7784]]), tensor([[0.8031]]), tensor([[0.7910]]), tensor([[0.7916]]), tensor([[0.8025]]), tensor([[0.8006]]), tensor([[0.7968]]), tensor([[0.8061]]), tensor([[0.8081]]), tensor([[0.8114]]), tensor([[0.8135]]), tensor([[0.8246]]), tensor([[0.8102]]), tensor([[0.8107]]), tensor([[0.7975]]), tensor([[0.8003]]), tensor([[0.7989]]), tensor([[0.7987]]), tensor([[0.7984]]), tensor([[0.8005]]), tensor([[0.7961]]), tensor([[0.7972]]), tensor([[0.7995]]), tensor([[0.7987]]), tensor([[0.8014]]), tensor([[0.8088]]), tensor([[0.8064]]), tensor([[0.8057]]), tensor([[0.8024]]), tensor([[0.7987]]), tensor([[0.8138]]), tensor([[0.8079]]), tensor([[0.8066]]), tensor([[0.8037]]), tensor([[0.8044]]), tensor([[0.8067]]), tensor([[0.8053]]), tensor([[0.8074]]), tensor([[0.8014]]), tensor([[0.8029]]), tensor([[0.8014]])]",4971,5001,0.003003003003003003
567,gpt-3.5-turbo,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",4196,31," Charlie leans to
tap him at his waist, fingers brushing the leather of his belt, be‐
fore Giordano retreats into the clubhouse.
","[' Charlie', ' leans', ' to', '\n', 'tap', ' him', ' at', ' his']","['should', 'er', ',', ' but', ' Steve', ' is', ' already', ' moving', ',', ' his', ' hand', ' swinging', ' low', ' and', ' fast', '.', ' It', ' connects', ' with', ' Jim', ""'s"", ' chin', ',']","[' waist', ',', ' fingers', ' brushing', ' the', ' leather', ' of', ' his', ' belt', ',', ' be', '‐', '\n', 'fore', ' Gi', 'ord', 'ano', ' retreat', 's', ' into', ' the', ' clubhouse', '.\n']",1.0,"shoulder, but Steve is already moving, his hand swinging low and fast. It connects with Jim's chin, a solid, satisfying thwack that sends Jim stumbling backward. The bar erupts into chaos as people scramble to move out of the"," waist, fingers brushing the leather of his belt, be‐
fore Giordano retreats into the clubhouse.
",tensor([[0.8282]]),20,"[tensor([[0.7657]]), tensor([[0.7880]]), tensor([[0.7998]]), tensor([[0.8015]]), tensor([[0.8027]]), tensor([[0.8121]]), tensor([[0.8147]]), tensor([[0.8200]]), tensor([[0.8243]]), tensor([[0.8264]]), tensor([[0.8254]]), tensor([[0.8250]]), tensor([[0.8232]]), tensor([[0.8236]]), tensor([[0.8205]]), tensor([[0.8213]]), tensor([[0.8165]]), tensor([[0.8254]]), tensor([[0.8262]]), tensor([[0.8282]]), tensor([[0.8083]]), tensor([[0.8146]]), tensor([[0.8214]]), tensor([[0.8126]]), tensor([[0.8114]]), tensor([[0.8122]]), tensor([[0.8209]]), tensor([[0.8176]]), tensor([[0.8222]]), tensor([[0.8185]]), tensor([[0.8192]]), tensor([[0.8135]]), tensor([[0.8108]]), tensor([[0.8135]]), tensor([[0.8137]]), tensor([[0.8167]]), tensor([[0.8142]]), tensor([[0.8179]]), tensor([[0.8158]]), tensor([[0.8171]])]",4195,4225,0.003003003003003003
570,gpt-3.5-turbo,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",3944,26," nerves. But the
next two Seattle hitters are disinterested in scoring, and they
make for painless outs. Two down","[' nerves', '.', ' But', ' the', '\n', 'next', ' two', ' Seattle', ' hitters', ' are']","['known', ' for', ' their', ' power', ' at', ' the', ' plate', ',', ' capable', ' of', ' hitting', ' towering', ' home', ' runs', '.', ' As']","[' dis', 'interested', ' in', ' scoring', ',', ' and', ' they', '\n', 'make', ' for', ' pain', 'less', ' outs', '.', ' Two', ' down']",1.0,"known for their power at the plate, capable of hitting towering home runs. As the tension in the stadium reaches its peak, the pitcher takes a deep breath and winds up for his next pitch. The crowd holds its breath, every eye in the stadium"," disinterested in scoring, and they
make for painless outs. Two down",tensor([[0.8233]]),21,"[tensor([[0.7606]]), tensor([[0.7350]]), tensor([[0.7458]]), tensor([[0.7589]]), tensor([[0.7490]]), tensor([[0.7506]]), tensor([[0.7544]]), tensor([[0.7844]]), tensor([[0.7798]]), tensor([[0.7849]]), tensor([[0.7927]]), tensor([[0.7936]]), tensor([[0.7881]]), tensor([[0.7889]]), tensor([[0.7924]]), tensor([[0.7920]]), tensor([[0.8209]]), tensor([[0.8205]]), tensor([[0.8218]]), tensor([[0.8233]]), tensor([[0.8233]]), tensor([[0.8215]]), tensor([[0.8132]]), tensor([[0.8087]]), tensor([[0.8031]]), tensor([[0.8031]]), tensor([[0.8038]]), tensor([[0.8053]]), tensor([[0.8009]]), tensor([[0.7982]]), tensor([[0.7978]]), tensor([[0.8012]]), tensor([[0.7984]]), tensor([[0.7998]]), tensor([[0.8029]]), tensor([[0.8029]]), tensor([[0.8031]]), tensor([[0.8017]]), tensor([[0.8000]]), tensor([[0.7988]]), tensor([[0.7968]]), tensor([[0.7950]]), tensor([[0.7970]]), tensor([[0.7965]]), tensor([[0.7928]]), tensor([[0.7947]])]",3943,3968,0.003003003003003003
573,gpt-3.5-turbo,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",5579,24," a question for
Giordano. “What, if anything, have you done to retool since your
last","[' a', ' question', ' for', '\n', 'Gi', 'ord']","['a', ' question', ' for', ' Gi', 'ord', ' was', ' never', ' far', ' from', ' my', ' mind', ' as', ' I', ' eagerly', ' awaited', ' the', ' start', ' of']","['ano', '.', ' “', 'What', ',', ' if', ' anything', ',', ' have', ' you', ' done', ' to', ' re', 'tool', ' since', ' your', '\n', 'last']",1.0,a question for Giord was never far from my mind as I eagerly awaited the start of the fire season. I was curious to know how he managed to stay so calm and composed amidst the chaos and danger that came with battling wildfires. The way he,"ano. “What, if anything, have you done to retool since your
last",tensor([[0.8307]]),4,"[tensor([[0.7766]]), tensor([[0.8118]]), tensor([[0.8258]]), tensor([[0.8307]]), tensor([[0.8103]]), tensor([[0.8013]]), tensor([[0.7762]]), tensor([[0.7826]]), tensor([[0.7822]]), tensor([[0.8011]]), tensor([[0.7934]]), tensor([[0.7988]]), tensor([[0.8019]]), tensor([[0.7983]]), tensor([[0.7913]]), tensor([[0.7937]]), tensor([[0.7883]]), tensor([[0.7907]]), tensor([[0.7908]]), tensor([[0.7871]]), tensor([[0.7682]]), tensor([[0.7974]]), tensor([[0.7971]]), tensor([[0.7886]]), tensor([[0.7871]]), tensor([[0.7856]]), tensor([[0.7821]]), tensor([[0.7862]]), tensor([[0.7787]]), tensor([[0.7782]]), tensor([[0.7794]]), tensor([[0.7815]]), tensor([[0.7710]]), tensor([[0.7713]]), tensor([[0.7677]]), tensor([[0.7675]]), tensor([[0.7714]]), tensor([[0.7650]]), tensor([[0.7643]]), tensor([[0.7625]]), tensor([[0.7653]]), tensor([[0.7599]]), tensor([[0.7598]]), tensor([[0.7609]]), tensor([[0.7709]]), tensor([[0.7565]]), tensor([[0.7549]]), tensor([[0.7571]])]",5578,5601,0.003003003003003003
576,gpt-3.5-turbo,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",3711,21," is rosining his hands. “I did some
checking up on him. Guy’s got some issues","[' is', ' ros', 'ining', ' his', ' hands', '.', ' “']","['As', ' the', ' sticky', ' substance', ' war', 'ms', ' against', ' his', ' skin', ',', ' he', ' focuses', ' on', ' the']","['I', ' did', ' some', '\n', 'checking', ' up', ' on', ' him', '.', ' Guy', '’s', ' got', ' some', ' issues']",1.0,"As the sticky substance warms against his skin, he focuses on the familiar sensation, the ritual of preparation. The scent of pine fills the air as he rubs the rough, amber-colored rosin onto the bow, ensuring a better grip and smooth","I did some
checking up on him. Guy’s got some issues",tensor([[0.8281]]),13,"[tensor([[0.7638]]), tensor([[0.7651]]), tensor([[0.7836]]), tensor([[0.7667]]), tensor([[0.7672]]), tensor([[0.7616]]), tensor([[0.7725]]), tensor([[0.8030]]), tensor([[0.8114]]), tensor([[0.8154]]), tensor([[0.8234]]), tensor([[0.8252]]), tensor([[0.8281]]), tensor([[0.8172]]), tensor([[0.8087]]), tensor([[0.8102]]), tensor([[0.7949]]), tensor([[0.7954]]), tensor([[0.7885]]), tensor([[0.7895]]), tensor([[0.7888]]), tensor([[0.7849]]), tensor([[0.7722]]), tensor([[0.7606]]), tensor([[0.7632]]), tensor([[0.7577]]), tensor([[0.7567]]), tensor([[0.7613]]), tensor([[0.7636]]), tensor([[0.7619]]), tensor([[0.7674]]), tensor([[0.7624]]), tensor([[0.7518]]), tensor([[0.7516]]), tensor([[0.7534]]), tensor([[0.7483]]), tensor([[0.7413]]), tensor([[0.7481]]), tensor([[0.7406]]), tensor([[0.7413]]), tensor([[0.7428]]), tensor([[0.7381]])]",3710,3730,0.003003003003003003
579,gpt-3.5-turbo,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",3480,29," hands are mercifully free of any reminders
about marriage.
It is an easy game, made easier because Charlie’s not playing in
it","[' hands', ' are', ' merc', 'iful', 'ly', ' free', ' of', ' any', ' reminders', '\n', 'about', ' marriage']","['or', ' family', ' life', '.', ' There', ' are', ' no', ' rings', ' weighing', ' down', ' my', ' fingers', ' or', ' photos', ' ad', 'orning', ' my']","['.\n', 'It', ' is', ' an', ' easy', ' game', ',', ' made', ' easier', ' because', ' Charlie', '’s', ' not', ' playing', ' in', '\n', 'it']",1.0,"or family life. There are no rings weighing down my fingers or photos adorning my walls. It's just me and the uncharted wilderness, where the only commitments I have are to the flames that consume it. In this solitary existence, I find",".
It is an easy game, made easier because Charlie’s not playing in
it",tensor([[0.8284]]),11,"[tensor([[0.7740]]), tensor([[0.7899]]), tensor([[0.7871]]), tensor([[0.7823]]), tensor([[0.7805]]), tensor([[0.7867]]), tensor([[0.8101]]), tensor([[0.8198]]), tensor([[0.8217]]), tensor([[0.8263]]), tensor([[0.8284]]), tensor([[0.8142]]), tensor([[0.8195]]), tensor([[0.8137]]), tensor([[0.8114]]), tensor([[0.8159]]), tensor([[0.8094]]), tensor([[0.8187]]), tensor([[0.8192]]), tensor([[0.8120]]), tensor([[0.8194]]), tensor([[0.8174]]), tensor([[0.8190]]), tensor([[0.8076]]), tensor([[0.8111]]), tensor([[0.8088]]), tensor([[0.8121]]), tensor([[0.8083]]), tensor([[0.8084]]), tensor([[0.8071]]), tensor([[0.8069]]), tensor([[0.8073]]), tensor([[0.8037]]), tensor([[0.8078]]), tensor([[0.8058]]), tensor([[0.8051]]), tensor([[0.8033]]), tensor([[0.8038]]), tensor([[0.8061]]), tensor([[0.8028]]), tensor([[0.8022]]), tensor([[0.7986]]), tensor([[0.8011]])]",3479,3507,0.003003003003003003
582,gpt-3.5-turbo,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",2089,20,"ton. “What’s there to say?”
“Or maybe they weren’t, because that’s","['ton', '.', ' “', 'What', '’s', ' there', ' to', ' say', '?”', '\n']","['I', ' replied', ',', ' my', ' voice', ' cracking', ' with', ' slightly', ' concealed', ' emotion']","['“', 'Or', ' maybe', ' they', ' weren', '’t', ',', ' because', ' that', '’s']",1.0,"I replied, my voice cracking with slightly concealed emotion. John and I had been through so much together - the long hikes in the blazing heat, the sleepless nights battling wildfires, the exhilaration of saving lives and forests alike. We were more than","“Or maybe they weren’t, because that’s",tensor([[0.7934]]),8,"[tensor([[0.7321]]), tensor([[0.7384]]), tensor([[0.7827]]), tensor([[0.7786]]), tensor([[0.7620]]), tensor([[0.7681]]), tensor([[0.7720]]), tensor([[0.7934]]), tensor([[0.7919]]), tensor([[0.7696]]), tensor([[0.7779]]), tensor([[0.7808]]), tensor([[0.7864]]), tensor([[0.7881]]), tensor([[0.7910]]), tensor([[0.7836]]), tensor([[0.7890]]), tensor([[0.7810]]), tensor([[0.7755]]), tensor([[0.7644]]), tensor([[0.7745]]), tensor([[0.7743]]), tensor([[0.7646]]), tensor([[0.7632]]), tensor([[0.7645]]), tensor([[0.7622]]), tensor([[0.7546]]), tensor([[0.7606]]), tensor([[0.7580]]), tensor([[0.7598]]), tensor([[0.7555]]), tensor([[0.7503]]), tensor([[0.7558]]), tensor([[0.7575]]), tensor([[0.7572]]), tensor([[0.7584]]), tensor([[0.7574]]), tensor([[0.7570]]), tensor([[0.7549]]), tensor([[0.7487]]), tensor([[0.7575]]), tensor([[0.7577]]), tensor([[0.7611]]), tensor([[0.7602]])]",2088,2107,0.003003003003003003
585,gpt-3.5-turbo,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",1788,28,"ibly even a joke at his own expense.
Reid laughs, loud enough to draw looks from a few other guys.
He helps himself to","['ibly', ' even', ' a', ' joke', ' at', ' his', ' own', ' expense', '.\n', 'Re', 'id', ' laughs']","['along', ',', ' his', ' deep', ' chuck', 'le', ' rever', 'ber', 'ating', ' through', ' the', ' air', '.', ' It', ' is', ' a']","[',', ' loud', ' enough', ' to', ' draw', ' looks', ' from', ' a', ' few', ' other', ' guys', '.\n', 'He', ' helps', ' himself', ' to']",1.0,"along, his deep chuckle reverberating through the air. It is a sound that brings warmth to those around him, like a comforting embrace. His laughter is contagious, spreading like wildfire among his friends and colleagues. As he continues to laugh,",", loud enough to draw looks from a few other guys.
He helps himself to",tensor([[0.8429]]),15,"[tensor([[0.7593]]), tensor([[0.8026]]), tensor([[0.8127]]), tensor([[0.8205]]), tensor([[0.8278]]), tensor([[0.8325]]), tensor([[0.8333]]), tensor([[0.8315]]), tensor([[0.8226]]), tensor([[0.8286]]), tensor([[0.8295]]), tensor([[0.8311]]), tensor([[0.8403]]), tensor([[0.8330]]), tensor([[0.8429]]), tensor([[0.8353]]), tensor([[0.8326]]), tensor([[0.8371]]), tensor([[0.8397]]), tensor([[0.8423]]), tensor([[0.8413]]), tensor([[0.8379]]), tensor([[0.8358]]), tensor([[0.8309]]), tensor([[0.8286]]), tensor([[0.8253]]), tensor([[0.8188]]), tensor([[0.8162]]), tensor([[0.8153]]), tensor([[0.8111]]), tensor([[0.8088]]), tensor([[0.8103]]), tensor([[0.8089]]), tensor([[0.8194]]), tensor([[0.8161]]), tensor([[0.8193]]), tensor([[0.8165]]), tensor([[0.8176]]), tensor([[0.8176]]), tensor([[0.8161]]), tensor([[0.8183]])]",1787,1814,0.003003003003003003
588,gpt-3.5-turbo,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",5811,38," this?” Giordano says.
“Not, um, that I’ve noticed.”
“Probably asking the wrong guy.” Giordano lets out a long
breath. “Man,","[' this', '?”', ' Gi', 'ord', 'ano']","['ask', 'ed', ',', ' looking', ' out', ' over', ' the', ' char', 'red', ' landscape', '.', ' The', ' air', ' still', ' held', ' a', ' sm', 'oky', ' haze', ',', ' the', ' scent', ' of', ' burnt', ' wood', ' and', ' ash', ' lingering', '.', ' It', ' was', ' a', ' sober']","[' says', '.\n', '“', 'Not', ',', ' um', ',', ' that', ' I', '’ve', ' noticed', '.”\n', '“', 'Probably', ' asking', ' the', ' wrong', ' guy', '.”', ' Gi', 'ord', 'ano', ' lets', ' out', ' a', ' long', '\n', 'bre', 'ath', '.', ' “', 'Man', ',']",1.0,"asked, looking out over the charred landscape. The air still held a smoky haze, the scent of burnt wood and ash lingering. It was a sobering sight, a stark reminder of the destructive power of wildfires. The once vibrant forest"," says.
“Not, um, that I’ve noticed.”
“Probably asking the wrong guy.” Giordano lets out a long
breath. “Man,",tensor([[0.8360]]),4,"[tensor([[0.7702]]), tensor([[0.8144]]), tensor([[0.8278]]), tensor([[0.8360]]), tensor([[0.8317]]), tensor([[0.8331]]), tensor([[0.8131]]), tensor([[0.7900]]), tensor([[0.7960]]), tensor([[0.7922]]), tensor([[0.7896]]), tensor([[0.7814]]), tensor([[0.7881]]), tensor([[0.7890]]), tensor([[0.7852]]), tensor([[0.7875]]), tensor([[0.7942]]), tensor([[0.7938]]), tensor([[0.7885]]), tensor([[0.7860]]), tensor([[0.7873]]), tensor([[0.7805]]), tensor([[0.7701]]), tensor([[0.7801]]), tensor([[0.7804]]), tensor([[0.7822]]), tensor([[0.7803]]), tensor([[0.7774]]), tensor([[0.7819]]), tensor([[0.7783]]), tensor([[0.7758]]), tensor([[0.7773]]), tensor([[0.7757]]), tensor([[0.7697]]), tensor([[0.7731]]), tensor([[0.7722]]), tensor([[0.7565]]), tensor([[0.7645]]), tensor([[0.7643]]), tensor([[0.7615]]), tensor([[0.7560]])]",5810,5847,0.003003003003003003
591,gpt-3.5-turbo,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",6085,21,", even if the only thing he has going on at home is a ten-hour
wait. He calculates","[',', ' even', ' if', ' the', ' only']","['reminder', ' of', ' warmth', ' is', ' the', ' crack', 'ling', ' fire', ' in', ' the', ' hear', 'th', '.', ' The', ' arrival', ' of']","[' thing', ' he', ' has', ' going', ' on', ' at', ' home', ' is', ' a', ' ten', '-hour', '\n', 'wait', '.', ' He', ' calculates']",1.0,"reminder of warmth is the crackling fire in the hearth. The arrival of winter brings with it a sense of anticipation, of quiet introspection, and a longing for cozy nights spent sipping hot cocoa or curling up with a good book."," thing he has going on at home is a ten-hour
wait. He calculates",tensor([[0.7875]]),18,"[tensor([[0.7822]]), tensor([[0.7703]]), tensor([[0.7717]]), tensor([[0.7574]]), tensor([[0.7733]]), tensor([[0.7812]]), tensor([[0.7745]]), tensor([[0.7638]]), tensor([[0.7700]]), tensor([[0.7748]]), tensor([[0.7481]]), tensor([[0.7737]]), tensor([[0.7853]]), tensor([[0.7815]]), tensor([[0.7791]]), tensor([[0.7832]]), tensor([[0.7784]]), tensor([[0.7875]]), tensor([[0.7739]]), tensor([[0.7814]]), tensor([[0.7745]]), tensor([[0.7826]]), tensor([[0.7767]]), tensor([[0.7762]]), tensor([[0.7747]]), tensor([[0.7658]]), tensor([[0.7645]]), tensor([[0.7684]]), tensor([[0.7659]]), tensor([[0.7664]]), tensor([[0.7672]]), tensor([[0.7661]]), tensor([[0.7656]]), tensor([[0.7668]]), tensor([[0.7680]]), tensor([[0.7653]]), tensor([[0.7677]]), tensor([[0.7678]]), tensor([[0.7665]]), tensor([[0.7643]]), tensor([[0.7685]]), tensor([[0.7773]])]",6084,6104,0.003003003003003003
