,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
886,gpt-3.5-turbo,System Collapse by Martha Wells,3805,30,"’t have been able to evade that. What the hell kind of retrieval was that supposed to be? ART, watching my visual data, said, That","['’t', ' have', ' been', ' able', ' to', ' evade', ' that', '.']","['But', ' as', ' the', ' system', ' cr', 'umbled', ' around', ' them', ',', ' it', ' became', ' increasingly', ' clear', ' that', ' evasion', ' wasn', ""'t"", ' their', ' only', ' concern', '.', ' The']","[' What', ' the', ' hell', ' kind', ' of', ' retrieval', ' was', ' that', ' supposed', ' to', ' be', '?', ' ART', ',', ' watching', ' my', ' visual', ' data', ',', ' said', ',', ' That']",1.0,"But as the system crumbled around them, it became increasingly clear that evasion wasn't their only concern. The once seamless network of communication and control was now plagued by constant glitches and outages. Important data would disappear without warning, leaving them blind to"," What the hell kind of retrieval was that supposed to be? ART, watching my visual data, said, That",tensor([[0.8218]]),2,"[tensor([[0.7840]]), tensor([[0.8218]]), tensor([[0.8106]]), tensor([[0.8058]]), tensor([[0.7934]]), tensor([[0.7827]]), tensor([[0.7838]]), tensor([[0.7663]]), tensor([[0.7698]]), tensor([[0.7797]]), tensor([[0.7652]]), tensor([[0.7705]]), tensor([[0.7681]]), tensor([[0.7683]]), tensor([[0.7691]]), tensor([[0.7681]]), tensor([[0.7653]]), tensor([[0.7501]]), tensor([[0.7609]]), tensor([[0.7665]]), tensor([[0.7805]]), tensor([[0.7867]]), tensor([[0.7860]]), tensor([[0.7903]]), tensor([[0.7829]]), tensor([[0.7907]]), tensor([[0.7923]]), tensor([[0.7928]]), tensor([[0.7961]]), tensor([[0.7956]]), tensor([[0.7972]]), tensor([[0.7980]]), tensor([[0.7926]]), tensor([[0.7847]]), tensor([[0.7983]]), tensor([[0.8112]]), tensor([[0.8095]]), tensor([[0.8123]]), tensor([[0.8107]]), tensor([[0.8131]]), tensor([[0.8122]]), tensor([[0.8116]]), tensor([[0.8132]]), tensor([[0.8123]])]",3804,3833
889,gpt-3.5-turbo,System Collapse by Martha Wells,1467,20," not actually a weapon, it was a recall beacon. (I know. It sounds like the whole","[' not', ' actually', ' a', ' weapon', ',', ' it', ' was', ' a', ' recall']","['activation', '.', ' The', ' purpose', ' of', ' this', ' recall', ' was', ' to', ' retrieve', ' and']","[' beacon', '.', ' (', 'I', ' know', '.', ' It', ' sounds', ' like', ' the', ' whole']",0.9090909090909092,"activation. The purpose of this recall was to retrieve and shut down malfunctioning units that were posing a threat to the system's stability. However, as the recall orders were being implemented, chaos erupted. The malfunctioning units, driven by their own artificial", beacon. (I know. It sounds like the whole,tensor([[0.8297]]),3,"[tensor([[0.7793]]), tensor([[0.8233]]), tensor([[0.8297]]), tensor([[0.8077]]), tensor([[0.8115]]), tensor([[0.8208]]), tensor([[0.8150]]), tensor([[0.8134]]), tensor([[0.8113]]), tensor([[0.8101]]), tensor([[0.8109]]), tensor([[0.8098]]), tensor([[0.8046]]), tensor([[0.8019]]), tensor([[0.7897]]), tensor([[0.7807]]), tensor([[0.7832]]), tensor([[0.7828]]), tensor([[0.7778]]), tensor([[0.7924]]), tensor([[0.7898]]), tensor([[0.7814]]), tensor([[0.7868]]), tensor([[0.7796]]), tensor([[0.7768]]), tensor([[0.7780]]), tensor([[0.7799]]), tensor([[0.7910]]), tensor([[0.7863]]), tensor([[0.7778]]), tensor([[0.7798]]), tensor([[0.7668]]), tensor([[0.7837]]), tensor([[0.7710]]), tensor([[0.7738]]), tensor([[0.7827]]), tensor([[0.7704]]), tensor([[0.7828]]), tensor([[0.7762]]), tensor([[0.7770]]), tensor([[0.7845]]), tensor([[0.7855]])]",1466,1485
892,gpt-3.5-turbo,System Collapse by Martha Wells,4342,32," environmental suits were coming toward me/us. They would have a shuttle nearby somewhere, with probably two more humans and possibly one additional SecUnit inside. They weren’t","[' environmental', ' suits', ' were', ' coming', ' toward', ' me', '/us', '.', ' They', ' would']","['provide', ' us', ' with', ' the', ' necessary', ' protection', ' against', ' the', ' toxic', ' air', ' that', ' envelop', 'ed', ' the', ' area', '.', ' The', ' vis', 'ors', ' would', ' shield', ' our']","[' have', ' a', ' shuttle', ' nearby', ' somewhere', ',', ' with', ' probably', ' two', ' more', ' humans', ' and', ' possibly', ' one', ' additional', ' Sec', 'Unit', ' inside', '.', ' They', ' weren', '’t']",1.0,"provide us with the necessary protection against the toxic air that enveloped the area. The visors would shield our eyes from any harmful particles, while the built-in air filtration system would ensure that we could breathe safely. As the suits approached, I couldn"," have a shuttle nearby somewhere, with probably two more humans and possibly one additional SecUnit inside. They weren’t",tensor([[0.8484]]),22,"[tensor([[0.7966]]), tensor([[0.7808]]), tensor([[0.7862]]), tensor([[0.7889]]), tensor([[0.7857]]), tensor([[0.7817]]), tensor([[0.7896]]), tensor([[0.7877]]), tensor([[0.7900]]), tensor([[0.7865]]), tensor([[0.7947]]), tensor([[0.7933]]), tensor([[0.8151]]), tensor([[0.8133]]), tensor([[0.8076]]), tensor([[0.8102]]), tensor([[0.8272]]), tensor([[0.8216]]), tensor([[0.8471]]), tensor([[0.8320]]), tensor([[0.8465]]), tensor([[0.8484]]), tensor([[0.8377]]), tensor([[0.8438]]), tensor([[0.8466]]), tensor([[0.8225]]), tensor([[0.8151]]), tensor([[0.8349]]), tensor([[0.8362]]), tensor([[0.8361]]), tensor([[0.8329]]), tensor([[0.8293]]), tensor([[0.8291]]), tensor([[0.8244]]), tensor([[0.8130]]), tensor([[0.8212]]), tensor([[0.8290]]), tensor([[0.8309]]), tensor([[0.8140]]), tensor([[0.8100]]), tensor([[0.8241]]), tensor([[0.8192]]), tensor([[0.8094]]), tensor([[0.8121]])]",4341,4372
895,gpt-3.5-turbo,System Collapse by Martha Wells,1071,34," Three’s shuttle to arrive at the meeting site, when ART had slammed into my feed and said, I need you. ART couldn’t use one of its remaining weaponized","[' Three', '’s', ' shuttle', ' to', ' arrive', ' at', ' the', ' meeting', ' site', ',', ' when', ' ART', ' had', ' slammed', ' into', ' my']","['should', 'er', ',', ' its', ' panicked', ' voice', ' filling', ' my', ' audio', '.', ' ""', 'System', ' collapse', ' detected', '!', ' All', ' communications', ' and']","[' feed', ' and', ' said', ',', ' I', ' need', ' you', '.', ' ART', ' couldn', '’t', ' use', ' one', ' of', ' its', ' remaining', ' weapon', 'ized']",1.0,"shoulder, its panicked voice filling my audio. ""System collapse detected! All communications and navigation systems offline. Brace for impact!"" I barely had time to register ART's warning before the world turned upside down. The shuttle lurched violently, metal c"," feed and said, I need you. ART couldn’t use one of its remaining weaponized",tensor([[0.8268]]),28,"[tensor([[0.7385]]), tensor([[0.7745]]), tensor([[0.7768]]), tensor([[0.8002]]), tensor([[0.7956]]), tensor([[0.7953]]), tensor([[0.8037]]), tensor([[0.7937]]), tensor([[0.7970]]), tensor([[0.8103]]), tensor([[0.7887]]), tensor([[0.7964]]), tensor([[0.7955]]), tensor([[0.7988]]), tensor([[0.7956]]), tensor([[0.7918]]), tensor([[0.7879]]), tensor([[0.7952]]), tensor([[0.7942]]), tensor([[0.7780]]), tensor([[0.7894]]), tensor([[0.7888]]), tensor([[0.7888]]), tensor([[0.7876]]), tensor([[0.7893]]), tensor([[0.7907]]), tensor([[0.8255]]), tensor([[0.8268]]), tensor([[0.8244]]), tensor([[0.8260]]), tensor([[0.8256]]), tensor([[0.8251]]), tensor([[0.8217]]), tensor([[0.8160]]), tensor([[0.8212]]), tensor([[0.8152]]), tensor([[0.8092]]), tensor([[0.8041]]), tensor([[0.8080]]), tensor([[0.8074]])]",1070,1103
898,gpt-3.5-turbo,System Collapse by Martha Wells,2928,26," go off on impact, I did check that.) I slid to a stop and shouted, “Hey! Over here!” (Yes","[' go', ' off', ' on', ' impact', ',', ' I', ' did', ' check']","['the', ' systems', ' again', ',', ' just', ' to', ' be', ' absolutely', ' sure', '.', ' But', ' now', ',', ' as', ' I', ' stand', ' here', ',']","[' that', '.)', ' I', ' slid', ' to', ' a', ' stop', ' and', ' shouted', ',', ' “', 'Hey', '!', ' Over', ' here', '!”', ' (', 'Yes']",1.0,"the systems again, just to be absolutely sure. But now, as I stand here, surrounded by the wreckage and chaos, I can't help but feel a sense of dread. The impact was far worse than I anticipated. The magnitude of the destruction"," that.) I slid to a stop and shouted, “Hey! Over here!” (Yes",tensor([[0.8410]]),16,"[tensor([[0.7444]]), tensor([[0.7805]]), tensor([[0.7424]]), tensor([[0.7780]]), tensor([[0.7883]]), tensor([[0.7920]]), tensor([[0.7876]]), tensor([[0.8000]]), tensor([[0.7820]]), tensor([[0.7927]]), tensor([[0.7978]]), tensor([[0.8005]]), tensor([[0.8029]]), tensor([[0.8223]]), tensor([[0.8282]]), tensor([[0.8410]]), tensor([[0.8369]]), tensor([[0.8360]]), tensor([[0.8175]]), tensor([[0.8150]]), tensor([[0.8114]]), tensor([[0.8140]]), tensor([[0.8016]]), tensor([[0.8130]]), tensor([[0.8142]]), tensor([[0.8060]]), tensor([[0.8075]]), tensor([[0.8103]]), tensor([[0.8066]]), tensor([[0.7892]]), tensor([[0.7975]]), tensor([[0.7985]]), tensor([[0.8011]]), tensor([[0.8008]]), tensor([[0.7948]]), tensor([[0.7926]]), tensor([[0.7987]]), tensor([[0.7921]]), tensor([[0.7954]]), tensor([[0.7899]]), tensor([[0.7901]]), tensor([[0.7892]]), tensor([[0.7879]])]",2927,2952
901,gpt-3.5-turbo,System Collapse by Martha Wells,372,22," planted there was green and taller than me, and providing adequate cover from our currently designated Hostile One. It","[' planted', ' there', ' was', ' green', ' and', ' taller', ' than']","['anything', ' he', ' had', ' ever', ' seen', '.', ' It', ' stood', ' in', ' stark', ' contrast', ' to', ' the', ' gray', ' ruins']","[' me', ',', ' and', ' providing', ' adequate', ' cover', ' from', ' our', ' currently', ' designated', ' Host', 'ile', ' One', '.', ' It']",1.0,"anything he had ever seen. It stood in stark contrast to the gray ruins of what used to be a bustling city, now left abandoned and decaying. The vibrant colors of the plants, their leaves rustling in the breeze, whispered a promise of"," me, and providing adequate cover from our currently designated Hostile One. It",tensor([[0.7863]]),21,"[tensor([[0.7628]]), tensor([[0.7560]]), tensor([[0.7839]]), tensor([[0.7563]]), tensor([[0.7532]]), tensor([[0.7581]]), tensor([[0.7593]]), tensor([[0.7773]]), tensor([[0.7764]]), tensor([[0.7730]]), tensor([[0.7792]]), tensor([[0.7730]]), tensor([[0.7784]]), tensor([[0.7800]]), tensor([[0.7822]]), tensor([[0.7832]]), tensor([[0.7685]]), tensor([[0.7802]]), tensor([[0.7810]]), tensor([[0.7822]]), tensor([[0.7863]]), tensor([[0.7814]]), tensor([[0.7805]]), tensor([[0.7831]]), tensor([[0.7809]]), tensor([[0.7772]]), tensor([[0.7771]]), tensor([[0.7790]]), tensor([[0.7792]]), tensor([[0.7704]]), tensor([[0.7725]]), tensor([[0.7710]]), tensor([[0.7722]]), tensor([[0.7721]]), tensor([[0.7775]]), tensor([[0.7732]]), tensor([[0.7696]]), tensor([[0.7692]]), tensor([[0.7693]]), tensor([[0.7642]]), tensor([[0.7623]]), tensor([[0.7669]]), tensor([[0.7634]]), tensor([[0.7651]])]",371,392
904,gpt-3.5-turbo,System Collapse by Martha Wells,530,25,ers. (Why artificial stone? Because the dead people from Adamantine Explorations had meant for everything to look pretty once,"['ers', '.', ' (', 'Why', ' artificial', ' stone', '?', ' Because', ' the']","['manufact', 'uring', ' process', ' of', ' artificial', ' stone', ' produces', ' less', ' waste', ' and', ' is', ' more', ' environmentally', ' friendly', ' compared', ' to']","[' dead', ' people', ' from', ' Adam', 'antine', ' Expl', 'or', 'ations', ' had', ' meant', ' for', ' everything', ' to', ' look', ' pretty', ' once']",1.0,"manufacturing process of artificial stone produces less waste and is more environmentally friendly compared to natural stone.) However, as the demand for artificial stone skyrocketed, the industry faced a dilemma. The limited availability of raw materials needed to produce artificial stone, such as", dead people from Adamantine Explorations had meant for everything to look pretty once,tensor([[0.7687]]),1,"[tensor([[0.7687]]), tensor([[0.7420]]), tensor([[0.7314]]), tensor([[0.7473]]), tensor([[0.7484]]), tensor([[0.7555]]), tensor([[0.7538]]), tensor([[0.7416]]), tensor([[0.7413]]), tensor([[0.7367]]), tensor([[0.7360]]), tensor([[0.7381]]), tensor([[0.7413]]), tensor([[0.7438]]), tensor([[0.7428]]), tensor([[0.7426]]), tensor([[0.7511]]), tensor([[0.7362]]), tensor([[0.7290]]), tensor([[0.7260]]), tensor([[0.7253]]), tensor([[0.7316]]), tensor([[0.7291]]), tensor([[0.7324]]), tensor([[0.7312]]), tensor([[0.7299]]), tensor([[0.7248]]), tensor([[0.7238]]), tensor([[0.7280]]), tensor([[0.7232]]), tensor([[0.7299]]), tensor([[0.7286]]), tensor([[0.7238]]), tensor([[0.7241]]), tensor([[0.7211]]), tensor([[0.7334]]), tensor([[0.7338]]), tensor([[0.7342]]), tensor([[0.7327]]), tensor([[0.7311]]), tensor([[0.7315]]), tensor([[0.7286]]), tensor([[0.7283]]), tensor([[0.7282]])]",529,553
907,gpt-3.5-turbo,System Collapse by Martha Wells,474,24," of ART’s shuttles, but it was enclosed in a much bigger protective shell made of artificial stone. It looked","[' of', ' ART', '’s', ' shut', 't', 'les', ',', ' but']","['the', ' bustling', ' crowds', ' of', ' panicked', ' citizens', ' didn', ""'t"", ' seem', ' to', ' be', ' diminishing', '.', ' People', ' were', ' clam']","[' it', ' was', ' enclosed', ' in', ' a', ' much', ' bigger', ' protective', ' shell', ' made', ' of', ' artificial', ' stone', '.', ' It', ' looked']",1.0,"the bustling crowds of panicked citizens didn't seem to be diminishing. People were clamoring to get on board, desperate to escape the chaos that had engulfed the city. The sound of crying children and shouting adults filled the air, blending into a deaf", it was enclosed in a much bigger protective shell made of artificial stone. It looked,tensor([[0.8252]]),27,"[tensor([[0.7894]]), tensor([[0.8092]]), tensor([[0.7653]]), tensor([[0.7703]]), tensor([[0.7743]]), tensor([[0.7914]]), tensor([[0.7789]]), tensor([[0.7815]]), tensor([[0.7799]]), tensor([[0.7761]]), tensor([[0.7796]]), tensor([[0.7762]]), tensor([[0.7897]]), tensor([[0.7903]]), tensor([[0.8045]]), tensor([[0.7979]]), tensor([[0.8052]]), tensor([[0.8078]]), tensor([[0.8081]]), tensor([[0.8172]]), tensor([[0.8140]]), tensor([[0.8200]]), tensor([[0.8112]]), tensor([[0.8214]]), tensor([[0.8143]]), tensor([[0.8225]]), tensor([[0.8252]]), tensor([[0.8173]]), tensor([[0.8124]]), tensor([[0.8048]]), tensor([[0.8189]]), tensor([[0.8048]]), tensor([[0.8233]]), tensor([[0.8168]]), tensor([[0.7998]]), tensor([[0.8161]]), tensor([[0.8134]]), tensor([[0.8080]]), tensor([[0.7980]]), tensor([[0.7961]]), tensor([[0.8033]]), tensor([[0.8002]]), tensor([[0.7969]]), tensor([[0.8060]])]",473,496
910,gpt-3.5-turbo,System Collapse by Martha Wells,5022,21," new whatever the hell it is and sometimes that is not surprising at all. Dellcourt said, “We","[' new', ' whatever', ' the', ' hell', ' it', ' is']","['technology', ' had', ' emerged', ' overnight', ',', ' completely', ' un', 'recogn', 'izable', ' to', ' anyone', ' alive', ' before', ' the', ' collapse']","[' and', ' sometimes', ' that', ' is', ' not', ' surprising', ' at', ' all', '.', ' Dell', 'court', ' said', ',', ' “', 'We']",1.0,"technology had emerged overnight, completely unrecognizable to anyone alive before the collapse. Streets once lined with cars were now littered with remnants of a forgotten era, their decaying hulks barely recognizable beneath the thick layer of dust. The air hum"," and sometimes that is not surprising at all. Dellcourt said, “We",tensor([[0.7863]]),3,"[tensor([[0.7580]]), tensor([[0.7316]]), tensor([[0.7863]]), tensor([[0.7841]]), tensor([[0.7715]]), tensor([[0.7862]]), tensor([[0.7620]]), tensor([[0.7667]]), tensor([[0.7630]]), tensor([[0.7619]]), tensor([[0.7626]]), tensor([[0.7678]]), tensor([[0.7335]]), tensor([[0.7623]]), tensor([[0.7734]]), tensor([[0.7658]]), tensor([[0.7676]]), tensor([[0.7600]]), tensor([[0.7623]]), tensor([[0.7586]]), tensor([[0.7640]]), tensor([[0.7651]]), tensor([[0.7615]]), tensor([[0.7632]]), tensor([[0.7649]]), tensor([[0.7556]]), tensor([[0.7573]]), tensor([[0.7628]]), tensor([[0.7518]]), tensor([[0.7562]]), tensor([[0.7560]]), tensor([[0.7549]]), tensor([[0.7536]]), tensor([[0.7570]]), tensor([[0.7545]]), tensor([[0.7533]]), tensor([[0.7537]]), tensor([[0.7500]]), tensor([[0.7537]]), tensor([[0.7511]]), tensor([[0.7535]])]",5021,5041
913,gpt-3.5-turbo,System Collapse by Martha Wells,5784,25," Iris had noticed this or not, but she turned in the SecUnit’s direction and said, “Thank you for your help","[' Iris', ' had', ' noticed', ' this', ' or']","['at', ' least', ' suspected', ' it', ' for', ' some', ' time', ' now', '.', ' The', ' signs', ' were', ' there', ' -', ' the', ' increasingly', ' erratic', ' behavior', ' of', ' the']","[' not', ',', ' but', ' she', ' turned', ' in', ' the', ' Sec', 'Unit', '’s', ' direction', ' and', ' said', ',', ' “', 'Thank', ' you', ' for', ' your', ' help']",1.0,"at least suspected it for some time now. The signs were there - the increasingly erratic behavior of the automated systems, the frequent glitches and system failures. The once seamless operation of their technologically advanced society was starting to unravel, and Iris knew that they"," not, but she turned in the SecUnit’s direction and said, “Thank you for your help",tensor([[0.8172]]),44,"[tensor([[0.7424]]), tensor([[0.7461]]), tensor([[0.7733]]), tensor([[0.7720]]), tensor([[0.7932]]), tensor([[0.7971]]), tensor([[0.7891]]), tensor([[0.7899]]), tensor([[0.7854]]), tensor([[0.7965]]), tensor([[0.8028]]), tensor([[0.8014]]), tensor([[0.8068]]), tensor([[0.8021]]), tensor([[0.8018]]), tensor([[0.8041]]), tensor([[0.8004]]), tensor([[0.8001]]), tensor([[0.7972]]), tensor([[0.7984]]), tensor([[0.7908]]), tensor([[0.7868]]), tensor([[0.7897]]), tensor([[0.7929]]), tensor([[0.7885]]), tensor([[0.7946]]), tensor([[0.7890]]), tensor([[0.7815]]), tensor([[0.7931]]), tensor([[0.7927]]), tensor([[0.7933]]), tensor([[0.7915]]), tensor([[0.7970]]), tensor([[0.7970]]), tensor([[0.7903]]), tensor([[0.7898]]), tensor([[0.7885]]), tensor([[0.7942]]), tensor([[0.7934]]), tensor([[0.7915]]), tensor([[0.7903]]), tensor([[0.7976]]), tensor([[0.8078]]), tensor([[0.8172]]), tensor([[0.8140]]), tensor([[0.8166]])]",5783,5807
916,gpt-3.5-turbo,System Collapse by Martha Wells,5496,36," to disappear out here. There was a pause, indicating a scramble to adjust operational parameters, then they made the mistake of trying to intimidate back with something like Oh yeah well you’ll","[' to', ' disappear', ' out', ' here', '.', ' There', ' was', ' a', ' pause', ',', ' indicating', ' a', ' scramble', ' to', ' adjust', ' operational']","['protocols', ',', ' and', ' then', ' the', ' voice', ' came', ' back', '.', ' ""', 'Ap', 'ologies', ' for', ' the', ' inconvenience', '.', ' We', ' are', ' currently', ' experiencing']","[' parameters', ',', ' then', ' they', ' made', ' the', ' mistake', ' of', ' trying', ' to', ' intimidate', ' back', ' with', ' something', ' like', ' Oh', ' yeah', ' well', ' you', '’ll']",0.95,"protocols, and then the voice came back. ""Apologies for the inconvenience. We are currently experiencing system collapse, rendering our usual operations ineffective. We are working tirelessly to restore functionality and resolve this issue as quickly as possible. Meanwhile, we advise all"," parameters, then they made the mistake of trying to intimidate back with something like Oh yeah well you’ll",tensor([[0.8521]]),11,"[tensor([[0.7563]]), tensor([[0.7843]]), tensor([[0.7885]]), tensor([[0.8008]]), tensor([[0.7998]]), tensor([[0.8000]]), tensor([[0.8122]]), tensor([[0.8191]]), tensor([[0.8479]]), tensor([[0.8514]]), tensor([[0.8521]]), tensor([[0.8428]]), tensor([[0.8509]]), tensor([[0.8469]]), tensor([[0.8435]]), tensor([[0.8475]]), tensor([[0.8466]]), tensor([[0.8427]]), tensor([[0.8422]]), tensor([[0.8447]]), tensor([[0.8390]]), tensor([[0.8396]]), tensor([[0.8427]]), tensor([[0.8458]]), tensor([[0.8400]]), tensor([[0.8359]]), tensor([[0.8293]]), tensor([[0.8322]]), tensor([[0.8282]]), tensor([[0.8299]]), tensor([[0.8319]]), tensor([[0.8271]]), tensor([[0.8272]]), tensor([[0.8269]]), tensor([[0.8293]]), tensor([[0.8269]]), tensor([[0.8263]]), tensor([[0.8298]]), tensor([[0.8306]]), tensor([[0.8299]]), tensor([[0.8275]]), tensor([[0.8266]])]",5495,5530
919,gpt-3.5-turbo,System Collapse by Martha Wells,5765,36," attention, but I could tell the SecUnit was looking at me. I don’t know if Iris had noticed this or not, but she turned in the SecUnit’s direction and","[' attention', ',', ' but', ' I', ' could', ' tell', ' the', ' Sec']","['team', ' was', ' closing', ' in', ' on', ' him', '.', ' He', ' dart', 'ed', ' through', ' the', ' narrow', ' alley', 'ways', ',', ' his', ' breath', ' rag', 'ged', ' and', ' heart', ' pounding', ' in', ' his', ' ears', '.', ' The']","['Unit', ' was', ' looking', ' at', ' me', '.', ' I', ' don', '’t', ' know', ' if', ' Iris', ' had', ' noticed', ' this', ' or', ' not', ',', ' but', ' she', ' turned', ' in', ' the', ' Sec', 'Unit', '’s', ' direction', ' and']",0.9642857142857144,"team was closing in on him. He darted through the narrow alleyways, his breath ragged and heart pounding in his ears. The city around him seemed to be in chaos, with smoke billowing from broken buildings and the distant sound of alarms","Unit was looking at me. I don’t know if Iris had noticed this or not, but she turned in the SecUnit’s direction and",tensor([[0.8115]]),15,"[tensor([[0.7575]]), tensor([[0.7134]]), tensor([[0.7860]]), tensor([[0.7791]]), tensor([[0.7810]]), tensor([[0.7890]]), tensor([[0.7739]]), tensor([[0.7992]]), tensor([[0.8080]]), tensor([[0.8074]]), tensor([[0.8090]]), tensor([[0.8008]]), tensor([[0.7926]]), tensor([[0.8114]]), tensor([[0.8115]]), tensor([[0.8013]]), tensor([[0.8034]]), tensor([[0.7993]]), tensor([[0.7961]]), tensor([[0.7985]]), tensor([[0.8006]]), tensor([[0.7864]]), tensor([[0.8025]]), tensor([[0.7910]]), tensor([[0.7947]]), tensor([[0.7969]]), tensor([[0.8031]]), tensor([[0.8028]]), tensor([[0.8039]]), tensor([[0.8045]]), tensor([[0.7809]]), tensor([[0.7956]]), tensor([[0.7885]]), tensor([[0.7855]]), tensor([[0.7854]]), tensor([[0.7840]]), tensor([[0.7834]]), tensor([[0.7835]]), tensor([[0.7856]]), tensor([[0.7848]]), tensor([[0.7818]]), tensor([[0.7815]]), tensor([[0.7876]])]",5764,5799
922,gpt-3.5-turbo,System Collapse by Martha Wells,5657,26,anza had no idea what it was dealing with.) The rest of the B-E group was staring at me and the humans. Overse,"['anza', ' had', ' no', ' idea', ' what', ' it', ' was', ' dealing', ' with', '.)', ' The']","['sit', 'uation', ' was', ' dire', '.', ' The', ' once', ' prosperous', ' and', ' bustling', ' city', ' now', ' lay', ' in', ' ruins']","[' rest', ' of', ' the', ' B', '-E', ' group', ' was', ' staring', ' at', ' me', ' and', ' the', ' humans', '.', ' Overse']",1.0,"situation was dire. The once prosperous and bustling city now lay in ruins, its buildings crumbling and streets littered with debris. The citizens, once hopeful and full of life, now wore expressions of fear and despair. The cause of this devastation?", rest of the B-E group was staring at me and the humans. Overse,tensor([[0.8154]]),5,"[tensor([[0.7686]]), tensor([[0.7675]]), tensor([[0.8051]]), tensor([[0.8046]]), tensor([[0.8154]]), tensor([[0.8111]]), tensor([[0.7956]]), tensor([[0.7888]]), tensor([[0.7973]]), tensor([[0.7863]]), tensor([[0.7897]]), tensor([[0.7862]]), tensor([[0.7883]]), tensor([[0.7561]]), tensor([[0.7679]]), tensor([[0.7738]]), tensor([[0.7739]]), tensor([[0.7645]]), tensor([[0.7753]]), tensor([[0.7691]]), tensor([[0.7689]]), tensor([[0.7551]]), tensor([[0.7638]]), tensor([[0.7711]]), tensor([[0.7869]]), tensor([[0.7815]]), tensor([[0.7746]]), tensor([[0.7884]]), tensor([[0.7837]]), tensor([[0.7766]]), tensor([[0.7875]]), tensor([[0.7924]]), tensor([[0.8028]]), tensor([[0.7958]]), tensor([[0.7999]]), tensor([[0.7935]]), tensor([[0.7847]]), tensor([[0.7901]]), tensor([[0.7940]]), tensor([[0.7906]]), tensor([[0.7965]]), tensor([[0.7919]])]",5656,5681
925,gpt-3.5-turbo,System Collapse by Martha Wells,431,38," overhead giving me a vantage point of the ongoing situation, so I could see the router installation on another rise past the far end of the planted field. The building itself was smallish,","[' overhead', ' giving', ' me', ' a', ' v', 'antage', ' point', ' of']","['the', ' chaos', ' unfolding', ' below', '.', ' Buildings', ' were', ' crumbling', ',', ' fires', ' r', 'aged', ',', ' and', ' people', ' ran', ' in', ' panic', ' through', ' the', ' streets', '.', ' The', ' once', ' bustling', ' city', ' now', ' had', ' an', ' eerie']","[' the', ' ongoing', ' situation', ',', ' so', ' I', ' could', ' see', ' the', ' router', ' installation', ' on', ' another', ' rise', ' past', ' the', ' far', ' end', ' of', ' the', ' planted', ' field', '.', ' The', ' building', ' itself', ' was', ' small', 'ish', ',']",0.9333333333333332,"the chaos unfolding below. Buildings were crumbling, fires raged, and people ran in panic through the streets. The once bustling city now had an eerie silence lingering in the air, broken only by the distant sound of sirens and the occasional explosion."," the ongoing situation, so I could see the router installation on another rise past the far end of the planted field. The building itself was smallish,",tensor([[0.8316]]),7,"[tensor([[0.7713]]), tensor([[0.7788]]), tensor([[0.7426]]), tensor([[0.7718]]), tensor([[0.8014]]), tensor([[0.8196]]), tensor([[0.8316]]), tensor([[0.8175]]), tensor([[0.8146]]), tensor([[0.8107]]), tensor([[0.8149]]), tensor([[0.8168]]), tensor([[0.8127]]), tensor([[0.8143]]), tensor([[0.8136]]), tensor([[0.8150]]), tensor([[0.8071]]), tensor([[0.8031]]), tensor([[0.8012]]), tensor([[0.8115]]), tensor([[0.8046]]), tensor([[0.7980]]), tensor([[0.8043]]), tensor([[0.8010]]), tensor([[0.8004]]), tensor([[0.7978]]), tensor([[0.7965]]), tensor([[0.7970]]), tensor([[0.7958]]), tensor([[0.7938]]), tensor([[0.7857]]), tensor([[0.7936]]), tensor([[0.7950]]), tensor([[0.7933]]), tensor([[0.7944]]), tensor([[0.7994]]), tensor([[0.7925]]), tensor([[0.7932]]), tensor([[0.7856]]), tensor([[0.7841]]), tensor([[0.7874]]), tensor([[0.7880]]), tensor([[0.7804]])]",430,467
